"","CD19/TCRgd:PE Cy7-A LOGICAL","CD4+CD20:PB-A LOGICAL","CD3:APC-A LOGICAL","CD38:APC H7-A LOGICAL","CD45:PO-A LOGICAL","CD5:PerCP Cy5-5-A LOGICAL","CD56+IgK:PE-A LOGICAL","CD8+IgL:FITC-A LOGICAL","FSC-A LINEAR","SSC-A Exp-SSC Low","Population ID (name)"
"46829",6077,3918,1140,6709,4965,5602,2455,3159,1744,1008,"Mature SIg Kappa"
"46830",2088,2285,6972,2164,5644,1612,5598,5761,2190,1543,"CD8+CD4-"
"46832",2227,5177,758,3543,5155,4052,2744,5287,3599,3619,"Monocytes"
"46833",2529,1821,7014,2017,5541,2915,5818,6398,1566,1025,"CD8+CD4-"
"46835",2562,2628,1297,2380,5533,5073,2086,5327,2207,1240,"CD56dim"
"46837",2305,4661,6836,5467,5054,1591,5592,1856,1480,596,"CD4+CD8-"
"46838",2169,3545,2291,2802,3663,2286,2243,3060,3092,3905,"Monocytes"
"46841",2053,2101,7103,5699,5398,2286,5683,2130,1587,1121,"CD4+CD8-"
"46842",2150,2263,6925,4067,5423,2417,5879,6335,1774,960,"CD8+CD4-"
"46845",4830,6739,0,6232,4984,4783,1223,3737,1658,1755,"Mature SIg Kappa"
"46849",2545,5592,423,1566,5403,4673,2471,5233,1940,1221,"CD56dim"
"46851",2467,4618,2517,3837,4960,3624,2008,4636,3468,3861,"Monocytes"
"46861",2450,5097,2138,3999,5010,4272,2160,4863,2915,3554,"Monocytes"
"46866",2781,2303,7068,5986,5459,2171,6493,1980,2047,1293,"CD4+CD8-"
"46870",2384,2992,6857,2957,5745,2171,5299,6097,2035,1410,"CD8+CD4-"
"46871",2331,5358,7323,5961,5628,1336,6193,2138,2019,1290,"CD4+CD8-"
"46875",2129,2467,3283,4410,5202,3096,4003,4040,4352,6923,"Eosinophils"
"46881",3432,2517,3239,4467,5279,3500,3423,4168,4351,7285,"Eosinophils"
"46883",6237,2956,3047,6632,5442,5832,2397,2972,1930,1306,"Mature SIg Kappa"
"46885",2588,2840,4016,4514,5267,3582,4125,4234,4578,7398,"Eosinophils"
"46900",2461,4752,2090,3785,5049,3978,2258,4805,3014,4147,"Monocytes"
"46901",2729,4220,2851,3053,5197,4502,2211,4848,2227,1404,"CD56dim"
"46903",6170,2177,1506,6966,5533,3909,2956,6915,2426,1765,"Mature SIg Lambda"
"46905",2101,4104,7216,5843,5456,1789,6205,1905,1996,983,"CD4+CD8-"
"46911",2161,4957,2313,2860,4717,3809,2253,4735,3072,4762,"Monocytes"
"46912",6156,2840,1653,6222,5151,2907,2438,6119,2067,1037,"Mature SIg Lambda"
"46917",2219,4998,858,3603,5024,4204,2663,4867,3199,4080,"Monocytes"
"46922",2471,4922,1356,3967,4917,4014,2184,5167,3412,4468,"Monocytes"
"46925",2184,3140,6637,3148,5261,2842,5127,6065,1836,1293,"CD8+CD4-"
"46928",2624,3004,7185,5647,5200,1706,6052,1769,1394,842,"CD4+CD8-"
"46933",5878,3185,482,6583,5255,2700,1733,6183,1924,911,"Mature SIg Lambda"
"46941",6334,3645,1636,6684,5303,6236,2087,2606,1602,1260,"Mature SIg Kappa"
"46948",2974,2755,3155,4606,5197,3671,3915,4246,4432,7561,"Eosinophils"
"46952",6274,1775,2014,6468,5340,2766,2554,6444,1920,997,"Mature SIg Lambda"
"46961",2517,1908,7005,1687,5560,2581,5195,6139,2054,1312,"CD8+CD4-"
"46969",2230,5049,2369,3953,5001,5022,3411,5684,3399,3059,"Monocytes"
"46974",2482,3098,2818,4400,5233,3508,3666,3973,4399,7530,"Eosinophils"
"46979",2104,4069,3546,3418,4714,4039,2154,4816,2743,4228,"Monocytes"
"46981",1824,3148,7098,2413,5679,1224,6081,6410,2342,1742,"CD8+CD4-"
"46988",2643,3367,7099,5634,5099,1348,5978,1987,1718,1171,"CD4+CD8-"
"46998",2538,4943,2546,3349,4814,3652,1841,4836,3239,2952,"Monocytes"
"47002",2299,4855,1701,3791,4896,5204,2097,5414,3613,3407,"Monocytes"
"47005",2201,2750,6937,3410,5720,2953,6371,6547,2016,1546,"CD8+CD4-"
"47007",2576,430,7171,2752,5553,2492,5091,5838,1621,1251,"CD8+CD4-"
"47009",2453,4678,7474,5783,5300,2021,5802,1901,1746,1031,"CD4+CD8-"
"47011",3029,6122,448,3954,5510,6390,1286,3162,2292,1541,"CD56bright"
"47013",5295,4188,873,6470,5145,1828,2986,5224,1505,963,"Mature SIg Lambda"
"47016",2174,5341,6653,5026,5542,1542,5518,5314,1839,1431,"CD8+CD4-"
"47017",2410,2462,7389,5923,5559,1702,5086,2385,1578,954,"CD4+CD8-"
"47018",2057,3088,7251,5879,5395,1956,5372,2462,2045,1160,"CD4+CD8-"
"47027",2584,2369,7322,2463,5392,1177,6079,6265,1645,1238,"CD8+CD4-"
"47029",2366,5092,1969,3259,4950,3906,2921,4906,2846,3498,"Monocytes"
"47031",2275,3131,6857,2132,5655,1717,5198,6168,2059,1235,"CD8+CD4-"
"47036",1828,2878,7120,5829,5341,1590,5596,2188,2141,1188,"CD4+CD8-"
"47041",2537,3389,7106,5887,5486,2078,5634,2460,1829,1469,"CD4+CD8-"
"47043",2475,1995,6821,2716,5490,1761,4796,5382,1889,1113,"CD8+CD4-"
"47044",5982,3471,1912,6717,5146,5357,2375,3016,2028,1374,"Mature SIg Kappa"
"47047",2126,5028,2463,3643,4722,3799,2687,4802,3155,4549,"Monocytes"
"47049",6080,3954,2698,6307,5324,5544,2455,2607,1640,1087,"Mature SIg Kappa"
"47055",2179,4295,2426,3649,4829,4282,2817,4688,3310,3701,"Monocytes"
"47056",2468,2845,7016,5832,5291,2051,6008,1800,1683,1087,"CD4+CD8-"
"47057",2361,3297,3572,4358,5163,3157,3881,4176,4070,6975,"Eosinophils"
"47058",2514,1569,7034,2278,5429,2113,2089,6191,1800,1034,"CD8+CD4-"
"47065",1943,1028,6998,1735,5646,2089,6378,6170,1881,1218,"CD8+CD4-"
"47067",2127,2688,7007,5672,5294,1613,5990,1944,1782,1003,"CD4+CD8-"
"47068",1952,1153,7219,1818,5851,1571,4929,6403,2365,1477,"CD8+CD4-"
"47085",2169,1350,7065,1082,5557,3167,4993,5914,1882,1325,"CD8+CD4-"
"47089",6155,4317,388,6595,5058,6281,3187,3126,1905,1182,"Mature SIg Kappa"
"47092",1408,1954,7045,1852,5163,1346,5751,6279,1996,1232,"CD8+CD4-"
"47095",2560,2321,6028,4884,5678,2246,5255,6097,1832,1557,"CD8+CD4-"
"47099",2020,4312,6895,5563,5159,2202,6193,2023,1644,908,"CD4+CD8-"
"47100",2553,2826,7215,1359,5458,1867,6012,6444,1936,1115,"CD8+CD4-"
"47103",2530,1564,7015,5758,5309,1884,5293,2289,2368,1110,"CD4+CD8-"
"47105",2552,4908,2036,3246,4925,4312,2121,4889,3327,3261,"Monocytes"
"47110",2079,3488,2567,4568,5223,3411,4232,4126,4506,7164,"Eosinophils"
"47112",2129,2520,6579,5933,5426,1744,6739,2092,2059,1295,"CD4+CD8-"
"47113",2436,4904,1103,3486,4703,4452,2265,5061,3270,2971,"Monocytes"
"47122",2045,2754,6576,1168,5700,2603,5388,6291,1810,1273,"CD8+CD4-"
"47142",2402,2751,6911,2737,5401,2652,6043,6485,1698,1380,"CD8+CD4-"
"47143",2729,3983,7475,5912,5297,1456,6390,1806,1634,885,"CD4+CD8-"
"47148",2241,2822,3733,4406,5279,2899,4139,4057,4182,6971,"Eosinophils"
"47157",2431,3445,7171,2707,5615,1418,6091,6711,2271,1453,"CD8+CD4-"
"47159",2864,1795,6697,5771,5324,1785,5737,1771,1808,1439,"CD4+CD8-"
"47167",1743,2717,7171,5902,5625,2157,6628,1923,2168,1612,"CD4+CD8-"
"47172",2505,4582,1279,4109,5504,4238,2096,5173,4004,3550,"Monocytes"
"47178",2117,6572,4567,2753,5190,4057,2133,5313,2382,1845,"CD56dim"
"47180",2523,2650,6901,2413,5288,1320,5972,6212,1417,980,"CD8+CD4-"
"47187",2919,4298,6727,1917,5283,1424,6091,6322,1484,1008,"CD8+CD4-"
"47192",2647,1222,6935,5560,5068,1541,4939,2222,1843,931,"CD4+CD8-"
"47193",2158,4322,2325,3521,4764,4225,1853,4668,3172,3500,"Monocytes"
"47200",3047,4992,2455,4452,5062,4215,2050,5205,3109,2257,"Monocytes"
"47204",2356,2992,3407,4456,5090,3483,4003,4137,3962,7251,"Eosinophils"
"47206",2341,531,7008,2050,5499,3800,5135,6264,2164,1334,"CD8+CD4-"
"47212",2297,4645,1819,5246,5428,4940,1505,5983,3694,2935,"Monocytes"
"47213",2456,5251,6967,5122,5728,1771,5706,6487,3232,1549,"CD8+CD4-"
"47216",2147,3439,7131,5897,5459,1482,6074,1882,2040,1331,"CD4+CD8-"
"47222",1978,2955,7273,2079,5539,2671,6171,6527,1887,1199,"CD8+CD4-"
"47223",2493,4531,1141,4007,4664,4015,2048,4663,3039,3829,"Monocytes"
"47224",3114,1200,6648,5600,5392,1657,5407,2049,1733,946,"CD4+CD8-"
"47225",2309,4196,1669,4555,5026,4089,2946,4770,3098,3473,"Monocytes"
"47228",2947,1259,7251,5797,5319,1614,5870,2059,1582,948,"CD4+CD8-"
"47229",2439,5828,175,4446,4863,3538,3793,4891,2942,2326,"Monocytes"
"47230",1180,3416,7239,5657,5537,2034,6176,2359,1950,1185,"CD4+CD8-"
"47237",2184,4876,2289,3464,4651,4482,2419,4902,2954,4427,"Monocytes"
"47238",1641,1591,7210,5802,5402,1789,6196,2815,1892,1366,"CD4+CD8-"
"47240",2725,3095,7089,5590,5317,1605,5949,2776,1454,928,"CD4+CD8-"
"47245",2793,1449,7191,5781,5347,1581,6247,2309,1556,836,"CD4+CD8-"
"47251",2112,3760,7466,5757,5348,1760,6405,1617,2016,1353,"CD4+CD8-"
"47259",2387,2684,3516,4169,5193,3146,3230,3689,4269,6320,"Eosinophils"
"47261",2036,4619,2736,4104,5029,4031,2560,4647,3025,3879,"Monocytes"
"47265",2136,4140,1907,3577,5136,4146,2369,5070,3761,3043,"Monocytes"
"47266",6298,5526,1800,7069,5560,2815,4530,6581,1797,980,"Mature SIg Lambda"
"47269",2320,4023,2471,3882,5322,3757,2477,4566,3431,3257,"Monocytes"
"47272",2182,2296,6677,2406,5381,1482,5650,6258,2140,1273,"CD8+CD4-"
"47274",1793,2415,6783,5510,5092,1901,5631,1733,1344,699,"CD4+CD8-"
"47275",2502,5819,6908,5688,5384,1495,6285,2064,1981,1216,"CD4+CD8-"
"47291",2200,1883,6764,5876,5496,1862,4945,2187,2068,1350,"CD4+CD8-"
"47294",1900,2527,6570,1763,5475,1451,4869,5935,1892,1469,"CD8+CD4-"
"47297",3313,2990,7273,5731,5376,1426,6538,2031,1994,1022,"CD4+CD8-"
"47311",2168,1705,7071,2457,5882,1900,5396,6101,2334,2104,"CD8+CD4-"
"47314",2109,3148,7020,2163,5553,4170,4243,5894,1677,1238,"CD8+CD4-"
"47318",1616,1603,6855,3094,5649,3144,4913,6291,1917,1426,"CD8+CD4-"
"47319",2500,5094,1690,3638,4896,3842,2165,4860,3583,3362,"Monocytes"
"47328",6138,2508,2374,6243,5166,2964,2408,6225,1887,1238,"Mature SIg Lambda"
"47329",2490,2459,3283,4415,5151,3379,3953,3935,4141,7183,"Eosinophils"
"47336",2430,4111,2171,4548,5178,4739,2765,5065,3570,3409,"Monocytes"
"47341",2018,4767,2026,4392,5197,4690,2563,5416,3389,3655,"Monocytes"
"47346",2218,4843,1642,4121,4900,4284,2498,4971,3407,3881,"Monocytes"
"47349",2269,5235,760,2683,5327,6173,1826,2625,2174,1612,"CD56bright"
"47350",1584,1042,6972,3945,5515,1761,5806,6292,1753,1262,"CD8+CD4-"
"47365",2482,2908,3332,4311,5140,3451,3619,4076,4299,6903,"Eosinophils"
"47371",2251,4997,1383,3854,5129,3405,2125,4912,3241,4441,"Monocytes"
"47374",2542,2969,3338,4464,5196,3297,3611,3905,4736,7138,"Eosinophils"
"47383",1833,3798,7226,5762,5400,2180,5895,2320,1784,865,"CD4+CD8-"
"47384",6470,2898,712,6801,5272,2137,2027,6345,2243,1482,"Mature SIg Lambda"
"47385",2513,4899,2926,3656,5287,4735,2268,5192,3756,4380,"Monocytes"
"47391",2651,2809,7076,5702,5524,1490,6197,2800,2000,1638,"CD4+CD8-"
"47393",6411,2820,2008,6502,5779,3503,2632,6212,2018,2063,"Mature SIg Lambda"
"47397",2112,4983,2296,4216,4851,2655,2272,4342,2896,3806,"Monocytes"
"47399",2013,5664,7250,5841,5617,2056,5997,1651,1495,1262,"CD4+CD8-"
"47402",2099,1195,6499,1754,5337,1305,5806,6171,2402,1240,"CD8+CD4-"
"47403",2136,2768,7060,3516,5521,2032,5679,6052,1946,1276,"CD8+CD4-"
"47405",2276,6140,6995,5521,5419,1748,6404,1747,1721,1051,"CD4+CD8-"
"47409",2036,2292,7056,2585,5741,3969,5186,6394,1619,1141,"CD8+CD4-"
"47411",2729,1385,6997,1758,5412,2514,4596,5851,1675,1325,"CD8+CD4-"
"47416",2807,3986,2434,2267,4865,5106,1564,3938,1843,971,"CD56dim"
"47421",2617,5232,1019,3943,5220,4494,3019,5302,3418,3561,"Monocytes"
"47425",2429,5764,1671,1862,5570,4711,3105,5172,2358,1651,"CD56dim"
"47426",6028,3949,249,6317,5152,2297,2441,5803,1592,885,"Mature SIg Lambda"
"47427",1982,4064,405,3583,4930,4037,1989,4906,3221,3118,"Monocytes"
"47432",2242,4487,1748,4102,5189,4259,2782,5043,3768,3240,"Monocytes"
"47440",2372,5304,1786,4059,4761,3452,2317,4837,3540,4571,"Monocytes"
"47442",6043,3422,1053,6537,5401,5300,1804,2351,1797,1099,"Mature SIg Kappa"
"47443",2446,5309,2985,4409,5208,4153,2146,4966,2808,4105,"Monocytes"
"47450",1380,2598,7307,5860,5367,1328,5829,1934,1638,865,"CD4+CD8-"
"47454",2731,3477,7310,5961,5523,1255,6319,2081,1683,819,"CD4+CD8-"
"47456",2617,3006,7155,5677,5347,1592,6439,2499,1628,923,"CD4+CD8-"
"47459",2381,2518,7028,5832,5571,1275,6705,2032,2039,1157,"CD4+CD8-"
"47463",2822,2323,3582,4316,5200,3072,3702,3843,4430,6835,"Eosinophils"
"47467",2376,4384,1462,3281,4360,4145,2293,4814,3147,3122,"Monocytes"
"47474",2649,4584,3102,3959,5363,4685,2249,5121,3735,3614,"Monocytes"
"47477",5873,4389,2512,6553,5410,3103,3999,6195,1483,1093,"Mature SIg Lambda"
"47487",1732,3254,7104,5899,5133,1855,5975,2618,1920,1594,"CD4+CD8-"
"47492",2527,1865,6928,2458,5659,1960,5744,6417,2249,1564,"CD8+CD4-"
"47494",2109,1717,7042,5995,5419,1690,6193,2461,1943,1059,"CD4+CD8-"
"47497",2669,2559,3457,4381,5150,3443,3795,4070,4396,7102,"Eosinophils"
"47501",2459,5292,1723,1926,5519,5317,2174,5535,2005,1361,"CD56dim"
"47504",2122,4837,2505,3565,4877,4541,1644,5049,3481,3145,"Monocytes"
"47510",2256,1819,6796,5747,5352,1512,5942,2308,1662,1182,"CD4+CD8-"
"47514",2389,2643,7130,5853,5457,2437,6619,2046,2122,1517,"CD4+CD8-"
"47517",1647,2546,6787,5794,5494,1432,6645,1626,2110,1323,"CD4+CD8-"
"47518",2688,3980,7099,5883,5261,1266,5758,2205,1516,1003,"CD4+CD8-"
"47522",2498,5405,2214,2296,5739,5457,1302,5536,2314,1719,"CD56dim"
"47523",2782,2267,3094,4508,5296,3297,3937,3996,3885,7752,"Eosinophils"
"47525",2383,3689,933,1978,5383,4706,1940,5047,2057,1317,"CD56dim"
"47527",2291,3229,7082,5796,5494,1720,5954,2315,1906,1282,"CD4+CD8-"
"47533",2511,1092,7156,5697,5466,1933,6738,2029,1807,1221,"CD4+CD8-"
"47538",2381,1604,7044,3888,5557,2686,5597,6286,1841,1182,"CD8+CD4-"
"47539",2720,1556,6883,5804,5450,1434,6622,2209,2074,1135,"CD4+CD8-"
"47544",1997,1703,7252,2041,5604,1762,5670,6192,2113,1232,"CD8+CD4-"
"47549",2145,3645,6821,2291,5316,1938,5890,5486,1966,957,"CD8+CD4-"
"47551",2062,1245,7136,3336,5458,4031,5201,6122,1811,1495,"CD8+CD4-"
"47556",2239,5903,2734,2193,5489,5249,1861,5618,3043,1085,"CD56dim"
"47560",2245,5075,401,3795,4867,3704,1788,4896,3338,3788,"Monocytes"
"47570",2487,1184,6917,5812,5275,1642,6079,2029,1901,1171,"CD4+CD8-"
"47577",2336,4437,1424,2707,4536,4438,2090,4787,3399,2701,"Monocytes"
"47586",1947,1532,7476,1264,5690,3497,5506,6415,2177,1328,"CD8+CD4-"
"47590",1771,3291,6891,5789,5475,2097,6690,1859,2056,1463,"CD4+CD8-"
"47591",2246,2338,7166,1194,5389,2042,5878,6226,1405,934,"CD8+CD4-"
"47595",2461,4767,3126,3578,4798,4028,2510,4891,2921,3646,"Monocytes"
"47599",2732,2524,7050,3067,5634,4473,5901,6509,2491,1509,"CD8+CD4-"
"47601",2030,5917,2335,2400,5348,4482,1939,4607,2104,1490,"CD56dim"
"47604",1825,948,7089,5686,5566,2019,6277,2301,2257,1355,"CD4+CD8-"
"47619",2462,3679,3663,4484,5126,3277,3747,4183,4421,6978,"Eosinophils"
"47620",1951,4588,2198,4007,5017,4484,2349,5138,3772,3173,"Monocytes"
"47628",2752,2738,7022,3136,5542,1990,5027,6101,1886,1260,"CD8+CD4-"
"47631",2474,5174,1664,3832,5116,4527,2224,4992,3528,3552,"Monocytes"
"47632",2391,1329,7165,2164,5447,2235,5908,6365,1734,903,"CD8+CD4-"
"47634",2202,995,7228,2456,5578,1903,4799,6111,2030,1575,"CD8+CD4-"
"47640",2560,4065,2380,3875,4590,4080,1758,4698,3209,2900,"Monocytes"
"47641",3057,2566,7122,5776,5294,2038,5684,1824,2247,1068,"CD4+CD8-"
"47648",2581,4793,2554,3802,4920,4682,2214,5138,3959,3599,"Monocytes"
"47652",6411,2828,1173,6807,5582,4059,2024,7166,2572,1794,"Mature SIg Lambda"
"47653",2136,1725,7054,4274,5721,2970,5796,6327,2248,1588,"CD8+CD4-"
"47654",2459,4035,857,2462,5467,5019,1895,5042,1857,874,"CD56dim"
"47658",3037,3788,7416,6088,5509,1635,6103,2281,1599,1312,"CD4+CD8-"
"47659",1671,1399,7176,5877,5627,1957,6709,2181,2333,1654,"CD4+CD8-"
"47660",2004,4937,2504,3937,5020,4427,2349,5197,3619,3695,"Monocytes"
"47668",2163,3071,3458,4335,5113,2793,3417,3903,4334,6615,"Eosinophils"
"47669",1452,2362,6881,5602,5264,1957,6223,1994,1896,1391,"CD4+CD8-"
"47672",1856,5145,7030,5619,5112,1960,5821,1270,1480,714,"CD4+CD8-"
"47676",5980,5388,1695,6663,5248,5676,1889,2988,1752,1149,"Mature SIg Kappa"
"47678",2322,5552,1112,2336,5422,4929,2201,5104,2273,1509,"CD56dim"
"47679",1745,4526,7573,5818,5249,1626,6123,1975,1686,954,"CD4+CD8-"
"47682",2240,1810,6734,4192,5460,1728,5405,6194,1735,1221,"CD8+CD4-"
"47687",2617,4179,6928,5668,5406,1707,6441,2057,1624,1196,"CD4+CD8-"
"47693",5859,4856,853,6887,5395,6115,2848,2671,1719,1157,"Mature SIg Kappa"
"47696",2187,4923,3159,3120,4611,2831,2051,4538,2663,4072,"Monocytes"
"47701",3122,2776,3708,4715,5423,3726,3605,4237,3867,7215,"Eosinophils"
"47703",2290,4891,2899,3696,5019,4140,2265,5173,3431,3708,"Monocytes"
"47704",2617,871,7442,5754,5382,1573,6241,1970,1704,911,"CD4+CD8-"
"47705",2467,4873,2487,3868,4858,4025,2344,4969,3031,3820,"Monocytes"
"47707",2050,4627,2508,3684,4784,3165,2684,4515,2802,4098,"Monocytes"
"47718",1921,3666,7080,1912,5477,2763,5804,6374,1786,1185,"CD8+CD4-"
"47721",2406,3076,3091,4300,5205,2889,3694,4113,3906,6567,"Eosinophils"
"47724",2261,4062,1790,4112,4638,3226,2289,4269,3295,4043,"Monocytes"
"47731",2136,3516,6818,5990,5644,3529,6539,1996,2091,1804,"CD4+CD8-"
"47732",2615,4674,7289,5731,5297,2018,5977,1670,1605,833,"CD4+CD8-"
"47733",3177,5183,7198,1891,5503,2128,6110,6387,1862,1229,"CD8+CD4-"
"47735",2389,4113,2575,3741,4953,4144,2246,4897,2990,3550,"Monocytes"
"47736",2315,3790,7006,1628,5548,1537,5030,5618,1795,1104,"CD8+CD4-"
"47749",3061,1300,6944,5834,5549,1761,5895,1850,2575,1479,"CD4+CD8-"
"47751",2192,4383,2143,2755,4979,4889,2652,5358,3689,3024,"Monocytes"
"47753",2884,2071,3052,4386,5122,3336,3905,3951,3925,6729,"Eosinophils"
"47754",2406,4667,1543,4267,5022,4580,2720,4950,3146,3372,"Monocytes"
"47756",1977,2266,6855,2503,5803,2875,5490,6393,2189,1312,"CD8+CD4-"
"47761",2082,2837,7008,2370,5568,2981,5243,5714,1893,1218,"CD8+CD4-"
"47762",1998,1499,7443,5678,5151,1825,5843,1785,1561,871,"CD4+CD8-"
"47769",2367,5082,2503,4101,4937,3853,2293,5158,3411,3705,"Monocytes"
"47772",2421,2404,3258,4213,5098,2903,3708,3869,4403,6484,"Eosinophils"
"47774",2295,1911,7460,5796,5523,1692,5797,2412,1525,991,"CD4+CD8-"
"47781",2320,4687,576,3622,4732,4512,2182,4786,2865,3527,"Monocytes"
"47796",1739,2095,6975,5780,5321,1556,6611,2775,2076,1207,"CD4+CD8-"
"47801",2255,4948,1220,4211,4856,4837,2855,5209,3762,3504,"Monocytes"
"47810",6052,3846,805,6232,5106,2492,3605,6166,1734,1180,"Mature SIg Lambda"
"47815",1903,2526,2549,4373,5259,3298,4190,3974,4632,7392,"Eosinophils"
"47817",3169,2995,3116,4552,5043,3273,3641,4148,4177,7050,"Eosinophils"
"47821",2712,4481,1125,3876,5023,4150,2041,5111,4168,3045,"Monocytes"
"47832",2486,4044,920,1907,5269,4040,2025,4904,1981,1493,"CD56dim"
"47835",2532,1636,7037,4611,5751,1995,5583,6472,2123,1293,"CD8+CD4-"
"47836",6415,3659,2573,6526,5131,5576,2089,3141,1864,1149,"Mature SIg Kappa"
"47843",2177,743,7006,1770,5589,4764,5053,6333,1946,1450,"CD8+CD4-"
"47847",6419,3853,1815,6803,5329,6948,896,3272,1988,1020,"Mature SIg Kappa"
"47849",2473,3795,7127,5547,5286,3119,6058,2721,1599,1093,"CD4+CD8-"
"47854",2418,5375,203,3787,4931,4284,2004,5159,3506,3614,"Monocytes"
"47856",1999,1176,6802,4768,5729,2273,5259,5874,2083,1517,"CD8+CD4-"
"47860",2317,1510,7077,1749,5074,2419,5285,6020,1578,865,"CD8+CD4-"
"47862",6330,3711,928,6663,5274,2812,2926,5137,2184,1439,"Mature SIg Lambda"
"47869",1994,1932,6974,4492,5284,1445,5754,5905,1874,1177,"CD8+CD4-"
"47871",2198,4628,1704,4202,5098,4676,2406,5139,3208,3390,"Monocytes"
"47875",2344,610,7264,5864,5461,2045,6366,2899,1851,1273,"CD4+CD8-"
"47876",2153,3400,3283,4524,5394,3518,3932,4193,4448,7160,"Eosinophils"
"47881",2888,2835,3464,4358,5151,3493,3275,4090,4635,6891,"Eosinophils"
"47887",2184,4507,7207,5861,5391,1951,6077,2604,1794,1135,"CD4+CD8-"
"47890",2006,3351,7307,5838,5477,1591,4799,2660,2117,1251,"CD4+CD8-"
"47892",2671,4671,1581,1789,5204,6416,1071,4837,2051,1304,"CD56bright"
"47895",2219,3515,6784,3652,5595,2091,4994,6434,1848,1011,"CD8+CD4-"
"47896",2476,3319,7051,5807,5310,1592,6413,1929,1845,1099,"CD4+CD8-"
"47905",1763,4279,2366,3428,4823,4730,1989,4929,3123,2789,"Monocytes"
"47907",2977,3367,7364,5602,5498,1586,6090,1963,1913,1138,"CD4+CD8-"
"47915",2229,4620,1446,3360,4872,4523,2063,5229,3233,3794,"Monocytes"
"47925",1336,2232,6713,5614,5459,1197,6777,2003,1986,1254,"CD4+CD8-"
"47929",2740,3288,3762,4618,5367,3520,3820,4344,4331,7329,"Eosinophils"
"47931",2245,5010,2035,3260,5128,3485,2497,4804,3539,3957,"Monocytes"
"47932",2990,2249,3820,4476,5207,3446,3285,3979,3872,6908,"Eosinophils"
"47935",6316,1924,1597,6219,5205,2486,1877,5907,1780,1042,"Mature SIg Lambda"
"47942",2595,4482,1372,3535,4811,3982,2011,4436,3060,3238,"Monocytes"
"47948",3031,4004,1960,4250,4881,4317,1806,5211,4020,3352,"Monocytes"
"47953",2260,3219,6920,5692,5490,1970,6290,2095,1930,1883,"CD4+CD8-"
"47955",2328,3275,7415,5880,5646,1395,5408,1955,1494,1182,"CD4+CD8-"
"47956",2483,5376,2129,3678,4982,4313,2119,5222,3652,3338,"Monocytes"
"47958",3054,3056,7259,5780,5445,1600,5761,2348,2092,1224,"CD4+CD8-"
"47959",2588,1907,6619,5660,5227,1694,5013,1814,1627,857,"CD4+CD8-"
"47965",2432,3164,2907,4299,5092,3122,3941,3950,4302,6748,"Eosinophils"
"47973",2782,2171,3591,4417,5143,3437,3624,4005,4393,7004,"Eosinophils"
"47979",2883,5312,923,3973,4926,4072,2069,4854,3164,3891,"Monocytes"
"47982",2295,5144,1488,3893,5023,4127,2786,4929,3769,3232,"Monocytes"
"47991",2259,3344,6944,2061,5294,2334,5821,6398,1480,880,"CD8+CD4-"
"47996",2475,5558,709,2056,5554,4818,1621,5374,2161,1415,"CD56dim"
"47999",3228,2813,3536,4662,5125,3682,3647,4333,3884,7120,"Eosinophils"
"48000",2636,3583,3210,4279,5071,3127,3251,3919,4094,6999,"Eosinophils"
"48002",2815,4150,6919,1461,5393,2549,5597,6397,1461,804,"CD8+CD4-"
"48004",2596,1756,6777,5685,5378,1398,5515,1704,1715,920,"CD4+CD8-"
"48007",2732,5552,1765,2126,5461,5150,1625,5881,2154,1656,"CD56dim"
"48014",2628,6410,7157,5752,5523,2212,6269,2084,1625,1051,"CD4+CD8-"
"48015",2382,4940,2444,4272,4926,5221,3274,5341,3478,3752,"Monocytes"
"48016",2004,4957,1809,3880,4909,3681,2807,4989,2774,1586,"Monocytes"
"48017",2113,4936,3126,3861,5086,3988,2516,5257,3199,2373,"Monocytes"
"48020",2412,1911,6974,1811,5640,4132,4685,6128,1911,1284,"CD8+CD4-"
"48022",2070,1626,7099,5799,5349,1356,5759,1818,1959,1054,"CD4+CD8-"
"48023",2459,4974,1816,4285,5015,4575,2277,5036,3363,3695,"Monocytes"
"48024",2394,4637,2669,4373,5196,4950,2216,5215,3382,3059,"Monocytes"
"48033",2121,5199,6887,1995,5636,2323,6276,6405,1910,1323,"CD8+CD4-"
"48034",6666,3104,1870,7041,5493,3947,2572,6992,2108,1493,"Mature SIg Lambda"
"48037",2267,4846,1690,4314,4855,3873,1901,4790,3295,3462,"Monocytes"
"48038",2402,4962,6373,4578,5019,1975,5853,5679,1547,943,"CD8+CD4-"
"48041",2807,1252,7168,1526,5326,1760,6041,6351,1569,1243,"CD8+CD4-"
"48049",2643,5754,663,2695,5387,5190,1443,5171,2222,1439,"CD56dim"
"48058",3083,2962,3636,4536,5335,3446,3743,4219,3936,6966,"Eosinophils"
"48067",1918,3043,7348,5709,5429,2094,6203,2203,1961,1262,"CD4+CD8-"
"48070",2616,5182,1180,2311,5335,5137,1632,4882,2231,1099,"CD56dim"
"48074",2103,3872,7428,5882,5624,2034,5618,2300,1634,1246,"CD4+CD8-"
"48075",1906,4323,2546,2244,5372,4825,2789,4810,2052,1317,"CD56dim"
"48080",2308,2107,7402,5891,5526,1616,5889,2031,1596,1045,"CD4+CD8-"
"48085",6511,4159,873,6465,5254,6370,2680,3723,1668,1154,"Mature SIg Kappa"
