"","CD19/TCRgd:PE Cy7-A LOGICAL","CD4+CD20:PB-A LOGICAL","CD3:APC-A LOGICAL","CD38:APC H7-A LOGICAL","CD45:PO-A LOGICAL","CD5:PerCP Cy5-5-A LOGICAL","CD56+IgK:PE-A LOGICAL","CD8+IgL:FITC-A LOGICAL","FSC-A LINEAR","SSC-A Exp-SSC Low","Population ID (name)"
"170313",1559,3592,7185,5711,5407,2062,6040,1480,1696,1256,"CD4+CD8-"
"170316",2898,4068,2177,3356,5310,3674,2444,4147,2393,2510,"Monocytes"
"170321",1536,4147,6800,2386,5349,1136,6089,6158,1779,1109,"CD8+CD4-"
"170322",1869,4451,6929,5587,5130,2130,6211,469,1616,692,"CD4+CD8-"
"170323",3080,2676,7015,5528,5217,2681,6057,2917,1387,1081,"CD4+CD8-"
"170324",2430,5090,3005,4285,5226,3702,1863,4679,3052,3463,"Monocytes"
"170325",3337,5430,7360,5918,5514,1238,6173,2814,1671,1120,"CD4+CD8-"
"170327",2531,4240,4032,4655,5348,2865,3997,4904,4630,6952,"Eosinophils"
"170328",2076,2694,3748,4487,5392,3358,4070,3806,5441,7801,"Eosinophils"
"170344",1384,3373,6924,1008,5606,1086,5500,6431,2128,1419,"CD8+CD4-"
"170352",1857,1357,5470,2571,5107,1512,6065,747,1964,1111,"TCRgd-"
"170356",6212,4856,2368,5320,5243,4778,2820,2987,1534,794,"Mature SIg Kappa"
"170358",2929,4059,3228,4687,5194,3363,2033,4677,2460,3903,"Monocytes"
"170362",2136,4220,6200,3679,5191,3562,5012,5739,714,1162,"CD8+CD4-"
"170365",2673,2885,6922,5702,5459,1920,6402,1597,1832,1047,"CD4+CD8-"
"170366",2781,5051,7060,5512,5292,1804,5639,2346,1091,686,"CD4+CD8-"
"170368",1034,4199,7084,5621,5345,2137,6482,1292,1675,976,"CD4+CD8-"
"170373",1592,3141,6961,5345,5303,1542,6143,3122,1434,927,"CD4+CD8-"
"170379",2264,1105,7084,5551,5204,2342,6159,999,1894,1109,"CD4+CD8-"
"170381",5475,2505,2121,6094,4901,4339,1433,2265,1796,1004,"Mature SIg Kappa"
"170388",2734,4278,7158,5474,4991,2250,6013,1663,1506,636,"CD4+CD8-"
"170389",3149,3234,7033,5586,5304,1901,6142,2620,1862,1097,"CD4+CD8-"
"170391",1003,3448,6775,5801,5672,1896,6327,3044,2322,1684,"CD4+CD8-"
"170402",2399,3286,6631,2806,5237,2308,6143,5754,1907,1083,"CD8+CD4-"
"170406",2789,3192,6912,5633,5631,1918,6562,935,1650,1206,"CD4+CD8-"
"170407",2180,4034,6241,1799,4866,2916,2235,5769,1568,939,"CD8+CD4-"
"170408",2600,2360,6545,5232,4819,2250,5894,1738,902,736,"CD4+CD8-"
"170412",2194,3215,3687,4262,5233,2932,3458,3617,5228,6751,"Eosinophils"
"170413",1161,3660,7070,5546,5250,1747,6108,1529,1198,818,"CD4+CD8-"
"170417",1225,4113,7089,5623,5264,2197,5992,1820,1035,815,"CD4+CD8-"
"170418",1879,2979,6770,4109,5732,2774,5538,6633,2118,1702,"CD8+CD4-"
"170421",2250,3942,6683,5263,4857,1861,5708,1922,1399,762,"CD4+CD8-"
"170424",1635,2101,6862,5528,5366,1674,6510,3751,1503,924,"CD4+CD8-"
"170425",2485,1448,6269,5044,4806,1469,5221,1711,3496,1379,"CD4+CD8-"
"170434",2057,3156,3721,4373,5437,3236,4156,4367,4778,6935,"Eosinophils"
"170436",6086,4605,753,6230,5183,5350,1859,759,1565,1181,"Mature SIg Kappa"
"170438",2627,4592,6673,5442,5060,1907,6160,2068,1157,721,"CD4+CD8-"
"170441",2457,1324,6676,1328,5799,845,5455,6015,1937,1595,"CD8+CD4-"
"170450",2592,4910,2104,4151,5085,3367,2104,4491,2408,3373,"Monocytes"
"170453",2477,4087,6861,5633,5486,1933,6679,573,1384,1206,"CD4+CD8-"
"170454",2240,4863,2020,883,5303,4331,1847,3648,1997,1217,"CD56dim"
"170457",2957,3286,6831,2139,5314,1954,4942,6090,1709,981,"CD8+CD4-"
"170459",2999,5029,6946,5578,5367,1478,6384,2104,1486,1064,"CD4+CD8-"
"170460",1999,636,6893,5631,5347,2117,6640,2642,2168,1201,"CD4+CD8-"
"170462",2168,5240,1145,4323,4954,3724,2480,4886,2920,2889,"Monocytes"
"170466",1923,2936,1110,1504,5079,4742,2903,5876,1715,1302,"CD56dim"
"170467",1369,2400,6947,5493,5394,2035,6342,2162,1196,806,"CD4+CD8-"
"170470",2079,4650,1173,3547,5267,3864,2318,4577,2378,3373,"Monocytes"
"170481",1715,2693,6627,2151,5395,924,5693,5910,2131,1349,"CD8+CD4-"
"170486",2198,4287,2118,1527,5709,2519,2403,3857,2085,1371,"CD56dim"
"170490",3018,4126,7050,5625,5451,1716,5911,1750,1875,1430,"CD4+CD8-"
"170495",2059,3345,7090,5587,5363,1627,6265,1429,1825,1308,"CD4+CD8-"
"170497",2258,1281,6828,2154,5403,2282,5761,6304,2003,1349,"CD8+CD4-"
"170498",2113,1276,7058,5609,5458,1958,6162,2650,1383,1139,"CD4+CD8-"
"170500",1470,3669,6996,5689,5408,1787,6432,1979,1994,1189,"CD4+CD8-"
"170504",2545,3225,7010,2496,5419,4613,5001,6354,2448,2313,"CD8+CD4-"
"170506",1135,2699,6741,5753,5398,1873,6398,1133,1750,1278,"CD4+CD8-"
"170507",2357,3604,6918,5741,5309,1570,5966,1586,1608,896,"CD4+CD8-"
"170508",2176,4705,7289,5776,5124,1579,6125,2762,1739,1033,"CD4+CD8-"
"170511",1423,4103,6864,1961,5147,2175,6039,6380,1658,970,"CD8+CD4-"
"170513",6218,1484,2419,6318,5157,6017,4098,1657,1883,1389,"Mature SIg Kappa"
"170514",2714,2417,6961,5648,5219,2230,6609,144,1616,904,"CD4+CD8-"
"170515",1614,4829,6772,2418,4959,1806,5923,5972,1515,893,"CD8+CD4-"
"170520",1877,1886,7236,5726,5436,2308,6388,2244,1492,1162,"CD4+CD8-"
"170529",1993,2309,7416,5674,5369,2560,6022,879,1958,1095,"CD4+CD8-"
"170530",2710,4513,7228,5729,5485,1880,6487,3112,1746,1061,"CD4+CD8-"
"170535",1359,4757,6940,5641,5362,1690,6373,1545,1769,1489,"CD4+CD8-"
"170536",2240,2075,6044,1492,4650,1549,3371,5565,1798,832,"CD8+CD4-"
"170540",1753,981,7043,5117,4940,1633,5772,1694,1409,777,"CD4+CD8-"
"170553",1857,2861,6903,5853,5454,1794,5804,2858,2427,1666,"CD4+CD8-"
"170558",2589,2980,7020,5566,5378,2149,5913,2138,1444,1100,"CD4+CD8-"
"170559",1219,3899,6769,1965,5680,2134,6350,6441,1984,1228,"CD8+CD4-"
"170560",1126,2499,6509,5514,5491,2737,6611,1579,2141,1078,"CD4+CD8-"
"170561",2732,2832,2480,1198,5555,4701,897,5284,1756,1521,"CD56dim"
"170563",2882,4266,6907,5393,5356,1421,6355,2758,1621,924,"CD4+CD8-"
"170575",3146,2802,6364,2164,5306,1763,5982,6200,1504,993,"CD8+CD4-"
"170580",2272,2819,6754,5374,5025,2227,5889,2155,1233,745,"CD4+CD8-"
"170582",2203,2554,2042,2388,5234,4647,2967,4985,1927,1297,"CD56dim"
"170586",2926,2261,7093,5868,5056,1543,5938,1986,1825,1433,"CD4+CD8-"
"170588",1590,3291,6824,1379,5526,2663,5694,6088,1871,1061,"CD8+CD4-"
"170595",3141,4115,3841,4820,5047,2954,2365,4859,2807,4448,"Monocytes"
"170597",5230,4338,2829,5119,4205,3860,3329,1828,997,544,"Mature SIg Kappa"
"170603",1710,3250,7064,5009,5482,2807,6349,6365,1605,1272,"CD8+CD4-"
"170607",2288,2612,1684,1602,5496,4656,1729,4225,1921,1441,"CD56dim"
"170611",2689,5266,2164,3735,5283,3696,2386,4663,2460,3660,"Monocytes"
"170613",2493,1503,7043,5565,5239,1427,5862,2397,1792,887,"CD4+CD8-"
"170618",1046,3174,6985,954,5747,3069,5551,6496,2065,1502,"CD8+CD4-"
"170619",1573,2376,6593,5041,4840,2169,5868,1777,1373,624,"CD4+CD8-"
"170622",4053,2513,2122,4969,4200,2108,1371,4756,1103,609,"Mature SIg Lambda"
"170623",2547,3683,2200,3965,4680,3054,1926,3751,2096,2215,"Monocytes"
"170625",3081,2970,6891,5573,5331,1927,6447,1156,1680,1095,"CD4+CD8-"
"170634",1162,1226,7072,5862,5584,1928,6223,2136,2004,1465,"CD4+CD8-"
"170643",1782,5150,7258,5748,5442,1689,6392,2178,1736,1044,"CD4+CD8-"
"170649",2622,2387,5971,4536,4184,2134,4387,1258,1096,474,"CD4+CD8-"
"170655",1837,4267,7185,5780,5377,1763,6180,3012,1647,858,"CD4+CD8-"
"170662",2165,4403,7095,5759,5348,2460,5757,2582,1652,1128,"CD4+CD8-"
"170667",1776,4035,6911,2465,5232,2609,5719,6163,1368,939,"CD8+CD4-"
"170669",1743,2535,6860,2348,5599,2396,5453,6557,2090,1679,"CD8+CD4-"
"170670",2442,4599,2464,4644,5314,3601,2603,4558,2810,3002,"Monocytes"
"170671",2613,4544,2208,4060,5250,3800,2049,4828,2803,3088,"Monocytes"
"170679",3084,4400,6929,5618,5389,1659,6568,2277,1996,930,"CD4+CD8-"
"170684",2693,4407,3222,4139,5230,3548,2608,4497,2931,3284,"Monocytes"
"170687",1610,3121,6973,1987,5401,1687,6322,6360,1601,1231,"CD8+CD4-"
"170691",3539,3524,7041,5350,5196,1402,6059,2771,1665,759,"CD4+CD8-"
"170697",2748,3020,7308,5437,5381,1532,6306,1708,2017,919,"CD4+CD8-"
"170699",2107,3841,6841,1890,5391,1193,6263,6179,1630,1297,"CD8+CD4-"
"170701",2620,3286,3737,4434,5491,2974,3808,4394,5151,7436,"Eosinophils"
"170703",2130,3720,6802,5509,5221,1809,5972,2610,1276,939,"CD4+CD8-"
"170704",2928,4096,6800,5410,5101,1607,6196,2989,1325,1075,"CD4+CD8-"
"170708",1727,1717,6849,5637,5524,1956,5589,2096,1755,1387,"CD4+CD8-"
"170709",1983,4201,7022,5596,5469,1809,6278,2351,1483,1038,"CD4+CD8-"
"170714",3168,4888,4471,5123,5389,4282,3252,5123,3240,3667,"Monocytes"
"170715",1890,929,7286,5640,5244,2319,5835,820,1646,1153,"CD4+CD8-"
"170717",1548,2997,7334,5735,5662,1098,6686,415,1855,1297,"CD4+CD8-"
"170719",3051,2183,4083,4442,5393,3041,3936,4188,4697,7629,"Eosinophils"
"170724",2237,2831,2599,2604,4908,4144,1059,3997,1820,984,"CD56dim"
"170731",2752,4665,2869,4269,5333,4126,2866,4792,2633,2985,"Monocytes"
"170732",1699,1073,7100,5522,5385,1399,6211,3003,1556,1086,"CD4+CD8-"
"170733",1882,2250,6763,3202,5452,3087,5975,6090,1896,1223,"CD8+CD4-"
"170738",2409,5200,2357,3179,5213,3600,2418,4660,2399,3160,"Monocytes"
"170743",2614,3148,7303,5735,5452,1651,6440,1426,1787,704,"CD4+CD8-"
"170747",3785,3847,2995,4382,5158,3108,1964,4328,2739,3932,"Monocytes"
"170751",4128,1887,2588,4594,3369,3852,1906,2203,1113,523,"Mature SIg Kappa"
"170754",5766,3464,4426,6512,5155,4390,2914,3017,1552,1018,"Mature SIg Kappa"
"170756",1493,2629,7050,5736,5559,2023,6354,2605,1622,1189,"CD4+CD8-"
"170757",1733,4013,7003,5671,5353,1874,6498,1660,1410,942,"CD4+CD8-"
"170763",6254,2814,2393,6464,5013,4055,3131,2545,2118,1438,"Mature SIg Kappa"
"170765",2803,4618,2146,3984,5083,3328,2381,4312,2887,2826,"Monocytes"
"170774",2768,4474,2258,4244,5360,3763,3233,4726,2773,3557,"Monocytes"
"170778",1901,791,6815,3400,5680,1069,6225,6523,2158,1446,"CD8+CD4-"
"170780",2148,2712,2654,2355,5452,5357,1632,5587,2228,1566,"CD56dim"
"170782",2178,4658,1229,4230,5356,3480,2807,4742,3196,3213,"Monocytes"
"170785",6310,3533,3200,6135,5312,5284,4134,3780,2260,1884,"Mature SIg Kappa"
"170789",5922,3188,1451,5983,5267,5501,3376,1456,1688,1018,"Mature SIg Kappa"
"170792",3170,4264,6990,2221,5319,1419,6565,6244,2312,1047,"CD8+CD4-"
"170794",2412,1784,6866,2774,5320,2860,6086,5933,1587,826,"CD8+CD4-"
"170797",2871,1593,6906,5595,5404,1385,5813,1670,1270,870,"CD4+CD8-"
"170798",2741,3470,3829,4157,5300,2629,2387,4055,4705,6789,"Eosinophils"
"170804",811,3204,6898,1869,5591,1541,6651,6418,1727,1451,"CD8+CD4-"
"170806",2473,1382,6997,5742,5515,1646,6332,2075,1658,1214,"CD4+CD8-"
"170807",1473,1945,6945,1523,5484,718,6940,6305,2533,1513,"CD8+CD4-"
"170809",3057,5902,7285,5226,5092,1584,6278,1918,2329,1184,"CD4+CD8-"
"170811",1000,3933,7196,5722,5469,1715,5969,1009,1743,1156,"CD4+CD8-"
"170813",2255,1490,6926,983,5462,728,4984,6287,2064,1242,"CD8+CD4-"
"170816",2085,3185,6779,5611,5501,2111,6115,2656,1482,1148,"CD4+CD8-"
"170820",1829,3063,6685,5518,5306,1808,6631,1974,1887,1103,"CD4+CD8-"
"170822",2204,2269,6763,373,5741,4809,3625,6434,2090,1443,"CD8+CD4-"
"170824",2510,1074,6164,2051,4576,2224,4432,5680,1959,916,"CD8+CD4-"
"170825",2268,4885,1719,4294,5107,3725,2402,4914,3133,3201,"Monocytes"
"170826",2225,4089,6725,2298,5679,2862,3329,6111,1601,970,"CD8+CD4-"
"170829",2212,3116,7098,5677,5474,1581,6620,2709,1860,1151,"CD4+CD8-"
"170832",3084,3235,3160,4099,5111,3652,1265,4917,3187,3391,"Monocytes"
"170843",1586,1968,6822,4526,5328,1909,6279,5814,1841,1236,"CD8+CD4-"
"170850",1672,5665,6745,5390,5045,2346,6412,566,1578,1184,"CD4+CD8-"
"170851",2458,5828,3473,1953,5524,4946,2165,5622,2231,1443,"CD56dim"
"170855",1090,5058,6588,2258,4754,1127,6052,3256,1603,1083,"TCRgd-"
"170859",2321,1630,6996,5542,5420,1831,6137,2472,1430,1151,"CD4+CD8-"
"170860",2650,3613,3845,3837,4939,2762,2549,3940,6062,6510,"Eosinophils"
"170862",5785,4271,3169,6350,4993,3861,2487,3774,1895,1206,"Mature SIg Kappa"
"170867",3106,3678,4311,4637,5169,2768,3362,4582,3504,3185,"Monocytes"
"170873",3067,3279,6493,5227,5470,3156,5620,5913,2204,2130,"CD8+CD4-"
"170878",2859,3497,6456,697,5321,2353,6153,6145,1494,1125,"CD8+CD4-"
"170887",2495,4189,2449,4623,5248,3624,1844,4277,2255,3012,"Monocytes"
"170890",2426,5305,1983,4012,5393,4272,1908,4897,2427,3648,"Monocytes"
"170903",2910,3260,7089,5405,4968,1510,6059,903,1911,921,"CD4+CD8-"
"170907",3760,2156,7173,5556,5094,1543,5772,2885,876,701,"CD4+CD8-"
"170912",2827,4350,6868,5490,5176,2470,5971,1455,732,579,"CD4+CD8-"
"170916",2885,4441,2383,3743,5138,1976,2493,5131,3865,4015,"Monocytes"
"170919",2686,3305,6923,1866,5579,1322,5219,6461,2144,1433,"CD8+CD4-"
"170930",2379,4798,2737,4550,5371,3605,2186,4466,2746,3031,"Monocytes"
"170932",2506,3586,6662,5681,5324,2214,5907,1676,1350,1083,"CD4+CD8-"
"170936",2511,3610,2805,4166,5306,2536,3065,4225,4669,7090,"Eosinophils"
"170938",1936,1030,6767,3920,5541,1639,2593,6347,2037,1300,"CD8+CD4-"
"170940",2369,4420,2679,3883,4923,2638,2494,3963,1893,1663,"Monocytes"
"170943",1166,3385,6516,5548,5091,2168,6702,1515,1689,967,"CD4+CD8-"
"170944",2694,5441,2361,1450,4902,4637,2216,5595,2124,1004,"CD56dim"
"170946",6402,4922,2766,7006,5594,5443,767,2160,2242,1595,"Mature SIg Kappa"
"170947",1119,4218,7017,5670,5341,2050,6271,2086,1374,609,"CD4+CD8-"
"170949",1679,3524,7130,5862,5512,2194,7038,975,1700,1203,"CD4+CD8-"
"170952",2362,2014,6681,2023,5562,2492,5557,6340,2162,1555,"CD8+CD4-"
"170953",2137,3718,7043,5788,5581,1892,6617,2592,1890,1214,"CD4+CD8-"
"170954",2634,531,7260,5492,5192,2149,5916,1446,2094,1109,"CD4+CD8-"
"170955",2068,3267,6474,2429,4878,1646,4671,5943,1693,896,"CD8+CD4-"
"170957",2780,2194,6433,4718,4390,2037,6233,2303,1842,832,"CD4+CD8-"
"170958",2415,3676,3285,4234,5397,2451,3471,3879,4937,7930,"Eosinophils"
"170959",2175,4687,2918,3849,5048,3159,2526,4389,2612,3807,"Monocytes"
"170961",2343,2684,6712,5621,5556,1720,7177,1546,2521,1518,"CD4+CD8-"
"170962",1983,3251,6501,5455,5329,2025,6822,3333,2360,1451,"CD4+CD8-"
"170968",3483,3254,7077,5572,5554,1802,6470,1100,2026,1283,"CD4+CD8-"
"170969",1949,2119,7020,5933,5662,1483,6434,2552,2321,1611,"CD4+CD8-"
"170976",2655,4169,4061,3766,5089,3090,2830,4877,4058,3129,"Monocytes"
"170980",824,1817,6554,5682,5363,2148,6838,1052,2477,1297,"CD4+CD8-"
"170984",2160,4012,6466,5165,5073,2140,6000,2184,1290,756,"CD4+CD8-"
"170987",2716,3804,7120,5641,5422,1610,7267,3428,2193,1422,"CD4+CD8-"
"170998",2861,5357,2933,3912,5168,3210,2334,4670,3009,3146,"Monocytes"
"171000",2298,3183,6602,2402,5418,4107,3172,6030,1844,1465,"CD8+CD4-"
"171009",2336,4059,3067,4192,5265,3203,1960,4213,2238,2208,"Monocytes"
"171011",2138,3011,1069,2872,5696,5526,4917,1334,2183,1524,"CD56dim"
"171017",2647,3025,6916,3615,5830,799,6287,6464,2124,1707,"CD8+CD4-"
"171020",2906,4318,2989,4511,5291,3739,1531,4807,2949,3451,"Monocytes"
"171021",1849,1967,6885,2716,5381,2730,6000,6231,1348,999,"CD8+CD4-"
"171022",6079,2494,2161,6175,5296,4567,1944,4044,1873,1030,"Mature SIg Kappa"
"171024",2063,2883,7101,5666,5279,1527,6070,2779,1565,1125,"CD4+CD8-"
"171025",1948,4349,7213,5592,5245,1671,5824,1374,1555,1095,"CD4+CD8-"
"171027",1740,4661,6833,5338,5203,2477,6122,2457,1576,762,"CD4+CD8-"
"171031",1470,2866,6629,1543,5170,2291,5831,5957,1727,1095,"CD8+CD4-"
"171042",2130,2245,2323,2205,5280,5188,920,5353,2545,1826,"CD56dim"
"171043",2501,5831,1168,1279,5268,5274,2349,4337,2180,1751,"CD56dim"
"171045",3448,1426,6997,5883,5515,1918,6377,2229,1770,1330,"CD4+CD8-"
"171050",2030,2947,7061,5940,5700,1788,5732,1500,2631,1697,"CD4+CD8-"
"171051",5100,3355,2052,5362,4532,4540,2582,2405,1314,606,"Mature SIg Kappa"
"171052",2371,5666,6616,5502,5155,1434,6405,3330,1328,1223,"CD4+CD8-"
"171054",1302,3719,6852,1899,5272,2713,6378,6110,2288,1435,"CD8+CD4-"
"171057",746,5049,7060,2656,5571,894,6381,6130,1925,1516,"CD8+CD4-"
"171058",2585,3693,7014,2514,5354,1875,6242,6325,1687,1123,"CD8+CD4-"
"171061",2696,4807,2256,4239,5413,3530,2513,4534,2494,2964,"Monocytes"
"171063",6407,3281,2302,6561,5116,5999,1363,5018,2182,1427,"Mature SIg Kappa"
"171065",6138,4827,1348,5884,5518,1211,2689,6173,1805,1281,"Mature SIg Lambda"
"171066",2239,777,6724,2582,5678,2887,3081,6752,2256,1920,"CD8+CD4-"
"171067",3144,4851,7335,5732,5459,1690,6413,2835,1747,1322,"CD4+CD8-"
"171068",1391,4100,7119,5600,5401,1672,6367,2612,1443,818,"CD4+CD8-"
"171071",2440,4803,7455,5813,5564,2174,6230,1242,1540,1097,"CD4+CD8-"
"171080",2382,3844,6784,5503,5496,2544,5985,2870,1197,927,"CD4+CD8-"
"171083",2127,4352,1667,3090,4162,3050,2822,4349,2858,2436,"Monocytes"
"171086",2320,3474,3584,4596,5300,3014,3216,4345,4410,7278,"Eosinophils"
"171088",2165,2964,6789,5697,5154,2224,6631,1497,1653,1184,"CD4+CD8-"
"171090",2218,3678,7127,3209,5614,5056,5312,6279,1989,1462,"CD8+CD4-"
"171092",2846,2591,6419,5770,5427,2525,7321,3804,2246,1371,"CD4+CD8-"
"171093",2423,4190,3463,4205,5254,3515,1437,4126,2284,2865,"Monocytes"
"171097",2327,2928,6860,2171,5687,3621,5081,6480,2075,1587,"CD8+CD4-"
"171099",3445,2763,7051,2232,5505,2232,5012,6303,2162,1349,"CD8+CD4-"
"171102",2630,2976,3627,4044,5323,2692,3227,3900,5036,7196,"Eosinophils"
"171104",870,3897,6858,5667,5490,1547,6872,2919,1299,1270,"CD4+CD8-"
"171106",1973,3347,6916,5610,5170,1526,6607,1988,2049,1178,"CD4+CD8-"
"171117",5924,2092,1590,6464,5509,2558,3319,6800,1812,1300,"Mature SIg Lambda"
"171122",2470,3435,7226,5582,5085,1511,5809,2397,1499,1033,"CD4+CD8-"
"171128",5773,4543,1870,6138,5366,1422,1595,5896,1477,815,"Mature SIg Lambda"
"171134",2763,2976,6240,5134,4825,1479,6273,1903,1304,555,"CD4+CD8-"
"171149",5027,3125,2445,5585,4262,4786,3575,2277,1294,507,"Mature SIg Kappa"
"171162",2323,2973,6572,3211,5415,1643,5889,6166,1462,1069,"CD8+CD4-"
"171165",2207,4353,1541,4406,5088,3487,3503,4537,2924,3322,"Monocytes"
"171167",2273,1030,6862,5719,5692,1395,6230,2384,1509,1305,"CD4+CD8-"
"171170",2613,4020,6402,1720,4899,1502,5232,2413,1293,861,"TCRgd-"
"171171",2745,6047,6807,5169,4754,1919,5237,2259,1479,1103,"CD4+CD8-"
"171172",5440,3907,2208,5989,4813,4583,3889,2746,1421,671,"Mature SIg Kappa"
"171173",2396,4726,1924,3351,5097,3573,1848,4660,2082,1887,"Monocytes"
"171182",1736,2732,5829,2064,5054,2636,5344,5786,1644,832,"CD8+CD4-"
"171183",2226,3944,6914,5576,5137,1867,6298,1759,1526,783,"CD4+CD8-"
"171184",2251,4351,6829,5600,5366,1176,6273,393,1492,950,"CD4+CD8-"
"171185",4910,3523,4637,5350,4428,4668,2526,4197,1587,904,"Mature SIg Kappa"
"171187",1224,4606,6912,5617,5238,1799,6332,2662,1536,959,"CD4+CD8-"
"171188",2400,2891,6642,5580,5482,1011,6701,1685,1716,1272,"CD4+CD8-"
"171189",2277,3227,4026,3267,5081,2563,2189,4271,2268,3562,"Monocytes"
"171191",3667,4030,6546,5652,5419,2354,6042,2520,1530,698,"CD4+CD8-"
"171195",1194,3059,6751,2430,5421,2630,6142,6203,2003,2280,"CD8+CD4-"
"171197",1599,1721,7012,5417,5064,1672,5696,1614,1652,786,"CD4+CD8-"
"171202",2366,1192,6909,4099,5791,1895,5640,6349,2234,1338,"CD8+CD4-"
"171204",1984,1192,6997,5714,5345,1426,6139,2016,1953,1313,"CD4+CD8-"
"171206",2307,4064,7189,5629,5295,1732,6371,1002,1433,970,"CD4+CD8-"
"171210",3048,1216,6984,5505,5352,1430,5996,2511,1790,1248,"CD4+CD8-"
"171215",2263,2633,6770,2076,5595,4870,5146,6737,1979,1311,"CD8+CD4-"
"171216",1879,4707,1540,3798,5367,3545,3401,4693,2580,3406,"Monocytes"
"171218",2929,4292,6965,5588,5305,2163,6176,1777,1689,1035,"CD4+CD8-"
"171221",1646,4133,6827,5785,5686,2041,5986,567,2149,1259,"CD4+CD8-"
"171226",2355,5927,1926,2814,5450,4166,2196,4308,2201,1846,"CD56dim"
"171230",2252,1843,6632,2318,5106,1391,5708,6144,1380,564,"CD8+CD4-"
"171231",5732,3922,2526,5822,5051,4469,2927,2527,1396,794,"Mature SIg Kappa"
"171236",2366,1578,6789,5528,5371,1346,6652,2142,1755,1281,"CD4+CD8-"
"171237",1509,4846,7051,5558,5375,1578,6735,2325,1675,1245,"CD4+CD8-"
"171247",2390,2554,6972,1343,5660,1541,5211,6500,1944,1642,"CD8+CD4-"
"171251",3997,1737,6906,5669,5215,1497,7147,2572,1531,1346,"CD4+CD8-"
"171253",1524,5115,7205,5913,5545,1546,6263,1128,1850,953,"CD4+CD8-"
"171256",2128,3629,6988,5699,5350,1723,6035,2430,1679,947,"CD4+CD8-"
"171257",3406,3019,6770,1401,5240,2170,5091,1233,1815,1055,"TCRgd-"
"171259",2668,3751,6596,4935,4812,1969,6243,812,1271,730,"CD4+CD8-"
"171260",1828,1339,7025,5833,5515,1596,6417,1725,2087,1422,"CD4+CD8-"
"171261",1440,4049,6838,5343,5206,2362,6032,3347,949,771,"CD4+CD8-"
"171268",2617,3428,3028,3558,5058,3125,2195,4780,4471,3008,"Monocytes"
"171269",6107,4599,2037,6434,5447,3158,2421,6348,1533,939,"Mature SIg Lambda"
"171277",5887,3929,2565,5962,4936,4785,1654,2400,1415,984,"Mature SIg Kappa"
"171280",6120,3169,2818,5951,5049,1954,1245,5854,1632,1125,"Mature SIg Lambda"
"171281",2601,5160,1514,4202,5548,3532,2816,4953,2921,3522,"Monocytes"
"171282",2082,3439,6855,2815,5641,1507,4993,6305,2204,1518,"CD8+CD4-"
"171284",3662,1262,6652,2674,5336,1114,6055,6181,1869,1308,"CD8+CD4-"
"171293",2223,4109,6881,5554,5465,1871,6128,1469,1625,1214,"CD4+CD8-"
"171297",2477,5351,3281,4129,4908,4208,3156,5003,2971,2795,"Monocytes"
"171302",2314,5075,1682,3772,5120,4030,955,4899,2255,3290,"Monocytes"
"171306",5872,4475,838,6513,5576,2099,1424,6557,2027,1540,"Mature SIg Lambda"
"171307",3445,3464,7163,5663,5370,1565,6515,2550,1774,1234,"CD4+CD8-"
"171311",2454,3550,6826,5705,5355,2048,6531,2409,1717,1590,"CD4+CD8-"
"171312",2439,1946,1527,2445,5568,4483,1118,5044,2018,1256,"CD56dim"
"171314",2394,4025,6815,1846,5651,2128,5166,6384,2258,1433,"CD8+CD4-"
"171317",3018,4710,3212,3814,5300,3149,1617,4398,2011,2793,"Monocytes"
"171323",2601,2707,7097,5497,5331,1923,6099,1678,1550,861,"CD4+CD8-"
"171325",2447,4337,4124,4568,5396,3424,3384,4693,4613,7236,"Eosinophils"
"171330",2618,4627,3182,4164,5219,3420,2918,4257,3022,3558,"Monocytes"
"171334",1612,1152,6931,735,5758,2498,5641,6594,2134,1681,"CD8+CD4-"
"171335",2278,2706,7172,5525,5380,1468,5452,3141,2386,1187,"CD4+CD8-"
"171339",2355,2706,3360,4319,5285,3105,4193,3924,4448,8152,"Eosinophils"
"171345",2423,2797,1662,1964,5528,4477,2021,5782,1849,1373,"CD56dim"
"171354",5267,3533,2545,5825,4770,5349,4125,3566,1203,665,"Mature SIg Kappa"
"171356",5427,4098,3385,4700,4703,4129,2590,4023,2770,1341,"Mature SIg Kappa"
"171357",2494,4119,7058,5135,4861,2057,5512,2294,1533,1187,"CD4+CD8-"
"171358",2060,3297,7067,1189,5806,2301,5506,6668,2203,1634,"CD8+CD4-"
"171361",1648,1848,5958,5392,5021,1377,5854,2879,2088,916,"CD4+CD8-"
"171366",3332,4163,6829,1898,5611,1857,6361,6225,1973,1398,"CD8+CD4-"
"171374",2618,4335,7277,5672,5412,1837,6090,1408,1932,1212,"CD4+CD8-"
"171376",2435,4384,3175,4320,5129,2761,3846,4471,5160,6918,"Eosinophils"
"171377",2130,5309,7457,5800,5553,1832,6489,2573,1370,1109,"CD4+CD8-"
"171379",1297,4037,6729,1911,5450,1187,6369,6143,1800,1047,"CD8+CD4-"
"171382",2195,1971,6645,1250,5314,1970,6389,5220,1718,1075,"CD8+CD4-"
"171383",2556,3824,7186,5725,5431,2019,5889,1334,1519,967,"CD4+CD8-"
"171384",2488,1754,6921,1925,5647,2922,5244,6587,2223,1542,"CD8+CD4-"
