"","CD19/TCRgd:PE Cy7-A LOGICAL","CD4+CD20:PB-A LOGICAL","CD3:APC-A LOGICAL","CD38:APC H7-A LOGICAL","CD45:PO-A LOGICAL","CD5:PerCP Cy5-5-A LOGICAL","CD56+IgK:PE-A LOGICAL","CD8+IgL:FITC-A LOGICAL","FSC-A LINEAR","SSC-A Exp-SSC Low","Population ID (name)"
"72457",1828,3843,6606,2164,5553,2056,5605,6147,2074,1007,"CD8+CD4-"
"72459",1980,1093,6904,5403,5325,2489,5758,3397,1204,1343,"CD4+CD8-"
"72461",1553,4015,7058,5551,5399,2270,6241,3129,1323,1012,"CD4+CD8-"
"72467",1522,2783,6160,2591,5616,1219,5747,6058,1822,1125,"CD8+CD4-"
"72470",2181,2721,6695,2267,5319,2009,5891,5746,1492,712,"CD8+CD4-"
"72476",1218,2447,7258,5472,5345,2177,5836,2335,941,924,"CD4+CD8-"
"72477",5518,5258,1252,5802,5414,3391,2730,6786,1267,944,"Mature SIg Lambda"
"72482",1949,3961,6721,2244,5291,2384,5936,5836,1385,984,"CD8+CD4-"
"72486",2474,1630,6501,5042,4825,1421,5570,1488,1092,606,"CD4+CD8-"
"72487",2199,4663,6964,5487,5376,2139,6214,3280,1170,1049,"CD4+CD8-"
"72490",1871,3908,7028,5419,5217,2010,5755,1630,1149,984,"CD4+CD8-"
"72491",2827,2921,6955,5203,4968,3928,5473,2269,709,958,"CD4+CD8-"
"72492",2067,2833,6717,4881,4476,1834,5296,2290,1010,665,"CD4+CD8-"
"72493",2258,2329,5686,4214,3608,2170,4287,1890,502,483,"CD4+CD8-"
"72499",3646,3677,3828,4729,4940,3255,2828,4299,2473,3929,"Monocytes"
"72504",1283,2949,7106,5456,5229,1559,5905,2864,1320,941,"CD4+CD8-"
"72506",2008,2944,7009,5495,5322,1118,5751,2857,957,967,"CD4+CD8-"
"72507",1416,3296,6400,4819,4586,2111,5470,2411,827,534,"CD4+CD8-"
"72516",1710,2737,6840,1405,5248,2418,5742,5915,1062,779,"CD8+CD4-"
"72526",1732,2353,6726,5677,5429,1899,5371,1192,1910,1074,"CD4+CD8-"
"72530",2931,1905,7302,5529,5356,1917,5389,2176,1064,1125,"CD4+CD8-"
"72531",2075,3525,7187,5320,5132,1981,5737,1360,1394,820,"CD4+CD8-"
"72541",2323,3666,3963,4874,5766,3299,3926,4913,4817,7251,"Eosinophils"
"72546",2648,3008,6783,5481,5303,1728,6385,1210,1811,1052,"CD4+CD8-"
"72547",2266,5162,3523,1567,5696,4214,2458,3697,1961,1587,"CD56dim"
"72548",2184,3705,7141,5201,5367,2518,5596,5736,1275,1219,"CD8+CD4-"
"72550",2631,4525,6834,826,5359,2244,3908,6168,1726,1086,"CD8+CD4-"
"72553",2163,5381,4729,4327,5141,3915,3239,4998,1756,2790,"Monocytes"
"72555",2030,2835,6633,1249,5704,2092,5959,6365,2181,1597,"CD8+CD4-"
"72562",2294,5048,979,2163,5629,2277,1899,687,2030,1340,"CD56dim"
"72563",2789,4625,4227,5131,5802,3687,3750,5145,5048,6956,"Eosinophils"
"72565",1808,4135,6926,5017,5137,1986,5817,1716,1343,765,"CD4+CD8-"
"72566",2193,3963,6846,5603,5366,1841,6203,1853,1814,1041,"CD4+CD8-"
"72567",1690,5560,6657,5467,5315,1697,5700,3227,1316,975,"CD4+CD8-"
"72568",2154,2593,6645,977,5493,4147,5494,6356,2042,1307,"CD8+CD4-"
"72569",2516,4536,4036,4888,5593,3189,4094,4915,5058,6916,"Eosinophils"
"72570",2436,2232,6829,5595,5289,1666,5966,1024,1709,918,"CD4+CD8-"
"72576",2647,3889,7410,5654,5353,1713,5916,2769,1424,1217,"CD4+CD8-"
"72579",2414,2868,7040,5245,5043,2069,5725,2462,723,626,"CD4+CD8-"
"72592",2915,4256,3776,4927,5714,3354,3782,5168,5664,6802,"Eosinophils"
"72597",2462,1330,6973,5449,5222,1498,5750,1854,1106,712,"CD4+CD8-"
"72598",1677,2070,6967,5501,5324,1541,5684,2366,1263,1359,"CD4+CD8-"
"72600",1790,1074,6833,1692,5697,3148,6309,6315,2280,1297,"CD8+CD4-"
"72601",2544,2616,6866,5554,5321,2223,5399,1943,789,724,"CD4+CD8-"
"72603",3368,5338,3819,4612,5183,2931,2581,4927,3015,2821,"Monocytes"
"72608",2981,1820,7043,5797,5493,1934,5829,1541,2034,1318,"CD4+CD8-"
"72611",1793,2784,6134,4665,4514,2356,5676,1549,895,750,"CD4+CD8-"
"72613",2683,4590,2424,3753,4974,3576,1582,4695,2003,2516,"Monocytes"
"72614",2218,3421,6240,4812,4665,2065,5139,2379,593,647,"CD4+CD8-"
"72615",1859,4445,6990,5463,5230,1952,5868,3052,1282,1043,"CD4+CD8-"
"72617",2457,3679,4216,4866,5676,2634,3774,4810,5225,6407,"Eosinophils"
"72621",1663,2844,6576,2087,5390,3152,5278,5961,1568,958,"CD8+CD4-"
"72623",2823,1641,6769,5370,5152,2029,5851,2607,932,817,"CD4+CD8-"
"72627",2841,4005,5144,4597,4764,4691,4527,4830,1794,3592,"Monocytes"
"72628",2991,4093,3524,5031,5744,3510,3046,4700,4726,6619,"Eosinophils"
"72633",1821,3252,6859,5454,5400,1297,5925,2749,2150,1111,"CD4+CD8-"
"72634",2909,1429,6630,1489,5458,2248,6709,6000,1829,1446,"CD8+CD4-"
"72639",2651,3882,6910,5561,5279,1931,5552,2059,906,756,"CD4+CD8-"
"72640",1761,3469,7107,5501,5342,1951,6250,1980,1417,1147,"CD4+CD8-"
"72642",3186,1815,6778,5526,5300,1946,5919,2796,1786,944,"CD4+CD8-"
"72643",2268,4197,2633,435,5208,1386,2038,3016,1999,1147,"CD56dim"
"72644",2893,3724,6918,5408,5255,2647,5864,1272,1187,861,"CD4+CD8-"
"72649",3209,4390,7127,5247,5012,2193,5643,2748,711,1367,"CD4+CD8-"
"72651",2366,2553,6853,5273,4909,2911,5674,2013,1144,615,"CD4+CD8-"
"72653",2044,4795,907,1557,5690,1918,2299,1419,2021,1272,"CD56dim"
"72655",3822,4402,3558,4354,5175,3551,2892,4639,2363,3622,"Monocytes"
"72656",2353,4164,2947,3278,4707,2175,1457,4124,2979,3335,"Monocytes"
"72657",2470,6304,1578,1903,5801,5070,1303,4654,2164,1576,"CD56dim"
"72664",2540,2779,6765,5542,5496,1830,6006,1943,892,1012,"CD4+CD8-"
"72665",1825,3375,7061,5435,5209,1888,5657,1687,738,762,"CD4+CD8-"
"72667",1821,4446,6791,5326,5192,2332,5854,1778,816,872,"CD4+CD8-"
"72669",2987,4029,6887,5239,5074,2184,5338,3340,879,941,"CD4+CD8-"
"72670",2283,2369,7574,5754,5478,1903,6694,897,989,1181,"CD4+CD8-"
"72673",2592,3640,1679,3929,4863,3526,2219,4359,1693,1766,"Monocytes"
"72677",2542,2681,6523,2407,5339,1510,5343,6022,1826,933,"CD8+CD4-"
"72683",2571,2911,6795,2074,5841,1144,5779,6414,1959,1370,"CD8+CD4-"
"72684",2428,4960,1099,1614,5536,5082,2188,3136,1762,1200,"CD56dim"
"72688",3623,4378,3897,4951,5547,3294,3605,4970,4323,6850,"Eosinophils"
"72691",2495,4793,4181,4417,5179,3966,2645,4851,3276,2686,"Monocytes"
"72693",3094,5102,6932,5645,5492,1517,6343,3267,1033,1086,"CD4+CD8-"
"72695",5927,4029,2005,6256,5269,1726,1142,4988,1206,1552,"Mature SIg Lambda"
"72696",3067,3187,7233,5486,5271,1498,5656,3148,1569,800,"CD4+CD8-"
"72699",2409,4314,1556,4330,5347,3943,2589,4539,1755,2191,"Monocytes"
"72700",1605,2060,6859,5696,5409,1916,5595,2912,1566,1211,"CD4+CD8-"
"72702",2449,3596,6680,2876,5334,1213,5965,6250,1760,1247,"CD8+CD4-"
"72705",2213,4219,1148,913,4707,3910,1840,3280,1516,1083,"CD56dim"
"72706",3323,4061,4322,4127,4959,3740,2951,4518,2805,3478,"Monocytes"
"72709",2373,2717,6841,5775,5529,1853,5721,2913,2039,1386,"CD4+CD8-"
"72712",1881,1519,7124,5503,5313,1822,6241,2173,1691,1069,"CD4+CD8-"
"72724",2402,2531,6640,2516,5140,3040,6227,5607,1400,1055,"CD8+CD4-"
"72728",2981,2420,6628,5247,5108,1929,5282,2691,824,683,"CD4+CD8-"
"72730",2083,4544,3317,4805,5605,2196,4341,5259,4832,6877,"Eosinophils"
"72746",1763,2572,7051,5689,5391,1237,6165,2771,1851,1046,"CD4+CD8-"
"72748",2891,3972,7077,5385,5140,1544,5554,2741,1202,978,"CD4+CD8-"
"72751",2383,4506,6488,2289,5216,2188,5813,5961,1068,797,"CD8+CD4-"
"72753",2614,3341,3119,4197,4961,3092,3518,4645,2121,3637,"Monocytes"
"72754",2113,3590,7271,5395,5203,1916,5661,1853,1134,852,"CD4+CD8-"
"72755",2085,2536,7090,5539,5281,2274,5672,1574,963,797,"CD4+CD8-"
"72763",3315,3477,4147,5007,5675,3520,4016,4797,4964,6772,"Eosinophils"
"72773",996,3723,6539,5649,5708,1792,6733,1203,1920,1228,"CD4+CD8-"
"72774",2016,2554,6979,5814,5616,1530,5831,2237,2450,1454,"CD4+CD8-"
"72779",2875,3382,3940,4797,5791,2797,4165,4293,4455,6725,"Eosinophils"
"72780",2006,1235,6915,5621,5341,1659,5711,1532,1534,1066,"CD4+CD8-"
"72787",3238,4415,5175,4651,4805,4714,4482,4907,2099,3590,"Monocytes"
"72788",2578,2730,7048,5344,4944,1243,5713,2556,1315,947,"CD4+CD8-"
"72790",2768,3384,2098,2029,5400,3815,2472,4328,2714,1131,"CD56dim"
"72791",2085,4885,2025,4449,5222,4283,3383,4454,2442,2348,"Monocytes"
"72798",2220,6198,1446,2059,5327,2017,2367,2409,2395,1242,"CD56dim"
"72799",2461,5336,1438,4599,5607,3831,2394,4537,2514,2895,"Monocytes"
"72805",1324,3158,6646,5363,5090,2960,6359,3801,2453,1618,"CD4+CD8-"
"72809",2985,3383,6630,1346,5395,1780,5179,6058,2370,1277,"CD8+CD4-"
"72810",3232,4225,4403,5151,5875,3926,4398,4698,6192,8191,"Eosinophils"
"72811",1686,3520,7340,5560,5348,1944,5455,2912,1051,1043,"CD4+CD8-"
"72812",2715,1227,6710,4962,4830,1400,5001,2041,1228,659,"CD4+CD8-"
"72814",2980,2884,7077,4164,5715,2827,4849,6327,2279,3087,"CD8+CD4-"
"72818",1419,3170,6968,5512,5382,1399,5991,1657,1435,768,"CD4+CD8-"
"72823",2708,2545,6851,5434,5253,2054,5652,2505,1610,785,"CD4+CD8-"
"72827",1991,3726,6604,5039,4845,1718,5580,2082,719,576,"CD4+CD8-"
"72829",2698,3017,6843,2376,5585,2377,3328,6238,1788,1219,"CD8+CD4-"
"72830",1920,2135,6004,2323,4699,934,5256,5345,1929,872,"CD8+CD4-"
"72833",2459,3902,6852,5474,5281,2044,5957,1879,972,808,"CD4+CD8-"
"72836",2899,3331,6743,1676,5313,1396,5908,5802,1085,995,"CD8+CD4-"
"72837",2334,4597,3163,3553,4332,3542,2445,4490,1990,2012,"Monocytes"
"72839",1750,2797,6727,1836,5570,2173,6330,6230,1924,1321,"CD8+CD4-"
"72841",2536,4291,4348,3030,4927,4022,3441,3140,2323,1558,"CD56dim"
"72843",2418,4910,1920,4420,5572,3194,1523,4312,2396,3008,"Monocytes"
"72847",2025,1921,6892,2524,5444,2673,5345,6334,2148,1197,"CD8+CD4-"
"72850",3319,3048,6994,5644,5594,2112,6354,3291,1919,967,"CD4+CD8-"
"72852",1592,3281,6902,5606,5247,1591,6045,3159,1020,933,"CD4+CD8-"
"72856",1558,3205,6809,2494,5264,3181,5952,5872,1139,975,"CD8+CD4-"
"72860",2196,3268,5976,1807,5240,2694,1544,5410,979,1302,"CD8+CD4-"
"72863",1846,3316,6867,5233,5085,2076,5593,3140,974,970,"CD4+CD8-"
"72867",2523,3723,6355,5370,5224,2216,5829,2752,835,791,"CD4+CD8-"
"72872",2735,3692,6828,1710,5516,1961,5062,6293,2331,1288,"CD8+CD4-"
"72877",1835,2822,6570,2447,5185,2227,6190,5987,1017,984,"CD8+CD4-"
"72878",1990,3787,6185,4380,4517,1790,4798,1452,636,662,"CD4+CD8-"
"72882",2301,5024,6936,5189,5064,2025,5984,1139,781,741,"CD4+CD8-"
"72883",2365,2395,6933,5509,5247,1909,5742,2925,1209,1072,"CD4+CD8-"
"72884",2450,3108,3598,4836,5529,3058,3244,4754,4823,6675,"Eosinophils"
"72887",2036,4096,6666,5633,5471,2137,6522,734,1684,1217,"CD4+CD8-"
"72897",2174,5238,1644,1790,5578,4323,2104,1968,2009,1261,"CD56dim"
"72899",2681,4236,6653,5554,5271,1476,5778,3335,1015,970,"CD4+CD8-"
"72900",2243,1788,6613,2364,5232,1130,6028,5956,996,935,"CD8+CD4-"
"72903",2371,4182,7258,5576,5337,1430,6004,2737,1732,1710,"CD4+CD8-"
"72917",3602,3891,4075,5211,5916,3436,3434,4895,4908,7835,"Eosinophils"
"72919",2066,4777,6778,5301,5005,1567,5998,2657,1111,791,"CD4+CD8-"
"72921",2159,3131,6447,2537,5066,2600,5589,5693,920,1088,"CD8+CD4-"
"72924",1577,3158,6854,5187,4946,2322,5601,2428,586,683,"CD4+CD8-"
"72925",2030,4000,7159,5496,5252,2410,5698,3399,1045,918,"CD4+CD8-"
"72929",1105,4026,6725,5402,5417,1707,6754,3010,1550,1302,"CD4+CD8-"
"72937",2402,4336,2349,4305,5062,4059,1954,4593,2366,2576,"Monocytes"
"72945",2488,1411,7094,5540,5242,2492,5422,2598,1168,955,"CD4+CD8-"
"72948",2953,4945,4409,5118,5727,3536,4320,5633,4568,7157,"Eosinophils"
"72949",1907,4337,7215,5550,5221,2233,6024,2071,958,782,"CD4+CD8-"
"72953",1869,3907,6988,5470,5276,2052,6401,1715,1760,762,"CD4+CD8-"
"72957",690,2967,6952,2071,5680,2263,6512,6322,2113,1269,"CD8+CD4-"
"72959",1935,1327,6536,5526,5353,1888,6645,3358,1823,1131,"CD4+CD8-"
"72961",3271,3009,7142,5408,5293,1534,6048,2653,980,771,"CD4+CD8-"
"72963",1934,2518,6527,2439,5372,1829,5918,5805,1065,861,"CD8+CD4-"
"72964",2082,4650,3235,1969,5436,3710,2219,4289,2122,1357,"CD56dim"
"72972",1753,2015,7151,5266,5048,2391,5820,2101,1424,782,"CD4+CD8-"
"72974",2176,4346,3831,4879,5659,3017,3866,4734,4545,6903,"Eosinophils"
"72976",2118,4209,7022,5584,5311,2553,6013,2997,1055,992,"CD4+CD8-"
"72979",2937,3596,6948,5307,5119,2526,5931,1028,860,837,"CD4+CD8-"
"72980",2567,4349,6683,5723,5300,1575,5696,2198,988,1077,"CD4+CD8-"
"72986",1953,2905,6410,3279,5160,2395,5816,5690,607,915,"CD8+CD4-"
"72988",2848,3950,6394,4925,4621,1677,4947,2996,695,606,"CD4+CD8-"
"72997",1477,4608,7051,5517,5260,1761,5791,2638,1203,738,"CD4+CD8-"
"73006",2879,3433,6640,5160,4907,1953,5575,2582,1266,609,"CD4+CD8-"
"73008",2218,5116,864,2136,5677,4992,1969,4432,2018,1150,"CD56dim"
"73009",3012,1731,6312,1226,5193,1617,5345,5839,2241,1316,"CD8+CD4-"
"73016",2186,6287,2808,1632,5792,2861,2508,2793,2176,1934,"CD56dim"
"73017",2426,3918,7098,5505,5275,1852,5941,2237,1021,872,"CD4+CD8-"
"73018",1973,3632,7224,5609,5375,2281,5721,929,1352,1072,"CD4+CD8-"
"73019",5482,6081,1804,6905,5679,3537,4720,7021,2005,1318,"Mature SIg Lambda"
"73027",1649,4080,7022,5362,5266,1616,5586,1715,973,817,"CD4+CD8-"
"73031",4043,3627,2847,4420,5106,2899,2065,4268,3573,3497,"Monocytes"
"73034",1267,3132,6975,5374,5111,2310,5808,2218,836,730,"CD4+CD8-"
"73036",1587,2284,6662,5713,5654,1797,6774,3610,2161,1440,"CD4+CD8-"
"73037",1758,2647,5760,4618,4414,1473,5103,2072,548,543,"CD4+CD8-"
"73043",3103,4949,3882,4235,5347,3778,3180,4585,1939,3353,"Monocytes"
"73045",2145,3620,7051,5729,5437,2068,6543,1993,1851,978,"CD4+CD8-"
"73047",1676,2420,6648,5167,4820,1348,5656,2185,514,626,"CD4+CD8-"
"73054",2764,4687,3259,3824,4994,2865,1293,4407,2763,3062,"Monocytes"
"73059",2846,1178,6932,5358,5093,1942,6167,1759,1385,904,"CD4+CD8-"
"73063",2628,3545,7189,5396,5380,1777,5867,649,1354,715,"CD4+CD8-"
"73065",3367,3726,7095,5591,5376,1879,6168,2453,1285,930,"CD4+CD8-"
"73069",2216,3901,7120,5493,5248,2023,5610,1121,1027,927,"CD4+CD8-"
"73070",1474,4175,7242,5504,5198,2052,5797,1186,937,1337,"CD4+CD8-"
"73073",2786,2735,7122,5563,5216,2003,5783,2233,1398,990,"CD4+CD8-"
"73078",2237,5752,2242,1272,5586,4089,1856,4828,1492,1411,"CD56dim"
"73083",2360,3073,6932,1844,5540,1362,5414,6409,2371,1318,"CD8+CD4-"
"73085",2770,3434,4152,5184,5951,3857,4099,4909,5562,7452,"Eosinophils"
"73088",2394,1597,6894,2140,5608,803,4887,6318,1682,990,"CD8+CD4-"
"73089",2064,4028,7197,5562,5423,1546,6077,2954,1510,1077,"CD4+CD8-"
"73091",2590,3582,3931,5046,6000,3603,3883,4618,5946,8009,"Eosinophils"
"73093",2180,1813,6730,5144,5000,2103,5622,2799,905,1080,"CD4+CD8-"
"73095",2814,888,6935,5523,5522,2147,5933,3296,1451,1183,"CD4+CD8-"
"73096",3023,2767,7115,5651,5321,2632,5671,3192,1336,1094,"CD4+CD8-"
"73101",1835,4047,6825,478,5455,2444,6279,6079,1797,1242,"CD8+CD4-"
"73103",2323,3033,7236,5504,5417,2128,6151,2567,1384,1026,"CD4+CD8-"
"73106",2459,3470,2536,3478,4992,3046,3095,3655,1854,3611,"Monocytes"
"73107",2795,5375,4574,4044,5215,4245,2422,4980,3888,2454,"Monocytes"
"73108",1899,4025,7113,5653,5366,2408,5831,3188,1849,958,"CD4+CD8-"
"73109",3617,3957,3275,4904,4916,3082,1977,4701,2317,3402,"Monocytes"
"73112",2303,4654,6937,5400,5206,2437,5950,2433,969,1029,"CD4+CD8-"
"73121",2004,1616,7082,4821,5684,1820,5733,6151,1690,1156,"CD8+CD4-"
"73122",1393,3867,7139,5493,5224,1750,5968,1930,1061,768,"CD4+CD8-"
"73125",2073,2321,7028,5414,5067,2644,5519,1470,1686,998,"CD4+CD8-"
"73130",2471,3597,7243,5771,5589,1158,6048,2941,1601,1136,"CD4+CD8-"
"73133",2671,4678,6968,5498,5213,2109,6146,2371,1555,975,"CD4+CD8-"
"73136",1752,2499,6809,5523,5408,2907,6053,3819,1453,1175,"CD4+CD8-"
"73137",1833,3266,6923,5228,5010,1993,6044,3118,915,762,"CD4+CD8-"
"73140",3178,1003,6584,4005,4992,1779,6112,5811,1255,1086,"CD8+CD4-"
"73143",5466,4937,1954,6201,5354,3248,5140,6427,1577,843,"Mature SIg Lambda"
"73144",2606,3663,7330,5537,5379,1419,5987,1885,1296,990,"CD4+CD8-"
"73147",3438,1883,6760,5676,5623,1710,4836,2974,2072,1114,"CD4+CD8-"
"73151",2679,2497,6700,5633,5468,1608,6459,3049,1486,1144,"CD4+CD8-"
"73153",2474,3883,3886,4821,5770,3459,3441,4569,5591,7196,"Eosinophils"
"73154",1449,2285,7091,5470,5328,1808,5778,1534,723,765,"CD4+CD8-"
"73156",1922,4159,6884,5450,5156,2058,5998,2496,949,858,"CD4+CD8-"
"73157",2050,3287,6868,5558,5357,1626,6637,2115,1580,1233,"CD4+CD8-"
"73164",1823,4021,7245,5408,5092,2081,5849,1122,1216,881,"CD4+CD8-"
"73168",3223,3677,4103,5081,5646,3332,3961,5018,5487,7206,"Eosinophils"
"73169",2516,1989,6461,806,5421,1982,5988,5922,1148,918,"CD8+CD4-"
"73174",2769,4458,6945,1874,5743,1491,5202,6238,2180,1327,"CD8+CD4-"
"73175",1357,1807,6982,5605,4987,2257,5540,1062,1822,1365,"CD4+CD8-"
"73178",3570,4553,3544,3893,5319,3851,2906,4714,2370,2532,"Monocytes"
"73181",2700,3382,7156,5493,5299,1714,6225,2975,1631,1052,"CD4+CD8-"
"73182",2530,3011,6902,1117,5718,2572,5684,6498,2134,1386,"CD8+CD4-"
"73185",2816,1167,6943,1832,5279,1679,4921,6083,2098,1097,"CD8+CD4-"
"73191",2372,4915,1064,2620,5170,3766,2110,3065,1720,1178,"CD56dim"
"73193",2107,3453,7309,5717,5435,1647,6005,2516,879,864,"CD4+CD8-"
"73194",2830,3545,3153,4725,5690,3151,3693,4604,4624,6721,"Eosinophils"
"73195",2917,1871,6664,749,5460,1027,4665,5947,1408,1264,"CD8+CD4-"
"73197",2252,2486,1975,1982,5042,4695,1647,4436,1972,955,"CD56dim"
"73204",2064,3595,6769,1929,5481,4710,5144,6316,2016,1004,"CD8+CD4-"
"73209",2579,1176,6623,4925,4479,1914,5200,2218,1277,638,"CD4+CD8-"
"73215",2794,5406,7086,5578,5290,2183,6220,2733,1439,1015,"CD4+CD8-"
"73216",1817,3807,6913,5453,5156,2183,5985,4021,1208,901,"CD4+CD8-"
"73220",1628,4394,7120,5739,5411,1852,6066,2285,1236,987,"CD4+CD8-"
"73225",2761,3287,3546,4819,5596,3399,2996,4335,5312,6820,"Eosinophils"
"73231",2073,3796,2927,2192,4966,1843,2509,3755,1915,829,"CD56dim"
"73236",1119,805,6804,5563,5354,1783,6859,665,1739,1261,"CD4+CD8-"
"73240",2378,2489,7110,5449,5257,2174,5877,2533,1135,901,"CD4+CD8-"
"73241",2640,3476,7025,5250,5222,2306,6392,2870,950,1029,"CD4+CD8-"
"73242",3044,3769,7159,5595,5306,1851,5732,3008,1104,826,"CD4+CD8-"
"73246",1845,2928,5938,2337,4974,1314,5665,5336,1108,750,"CD8+CD4-"
"73251",3293,3775,4051,5036,5795,3207,3842,4737,5640,7163,"Eosinophils"
"73254",2206,3513,3215,3466,4945,3388,3673,4497,2530,3499,"Monocytes"
"73256",1139,2211,6712,1620,5379,2450,6166,5965,1201,1083,"CD8+CD4-"
"73259",1312,3028,7034,5567,5314,2026,5934,2224,1177,826,"CD4+CD8-"
"73260",1955,3596,6672,3338,5794,3312,5976,5342,1624,1403,"CD8+CD4-"
"73262",2505,4179,6710,2011,5213,2332,5698,5757,1362,1117,"CD8+CD4-"
"73263",3393,4560,7035,5476,5375,2010,6220,2792,1349,987,"CD4+CD8-"
"73265",1907,2621,6581,2704,5393,878,5480,6049,1760,1351,"CD8+CD4-"
"73267",2882,2328,6883,5411,5183,1811,5977,797,1209,875,"CD4+CD8-"
"73268",2523,4155,3968,4939,5766,3201,3300,4835,5497,7257,"Eosinophils"
"73272",2889,3083,6923,5221,5036,1713,5710,1161,1849,706,"CD4+CD8-"
"73274",1721,2413,6742,5483,5129,2513,5805,653,1325,858,"CD4+CD8-"
"73279",1079,3636,6300,5772,5639,1488,6751,3032,1132,1510,"CD4+CD8-"
"73280",2768,3587,6970,5440,5323,2095,5934,3246,693,1197,"CD4+CD8-"
"73282",2526,3448,3061,3647,4913,2203,2532,4225,3533,2858,"Monocytes"
"73284",2802,3620,3598,4100,5269,3887,2402,4952,2375,3581,"Monocytes"
"73285",1826,3954,6874,2774,5396,1881,5445,5948,1986,1413,"CD8+CD4-"
"73286",3062,2011,7213,5628,5236,2090,5859,2349,1205,1195,"CD4+CD8-"
"73287",2269,4108,6999,5516,5311,1626,6119,2614,1197,1170,"CD4+CD8-"
"73288",2227,2328,6161,4364,4191,2059,4587,2752,567,447,"CD4+CD8-"
"73295",822,2299,6949,5549,5247,1869,6243,2509,1307,1018,"CD4+CD8-"
"73298",3516,4260,4225,5198,5880,3630,2877,4920,4891,7008,"Eosinophils"
"73307",1575,3333,7059,5390,5103,1850,5928,2135,1459,823,"CD4+CD8-"
"73309",1776,4118,7039,5562,5303,1943,5639,2472,836,674,"CD4+CD8-"
"73310",1717,3882,6719,1597,5375,2908,6148,5991,1206,832,"CD8+CD4-"
"73314",1122,3574,6223,1295,5074,2729,6673,5733,1565,1156,"CD8+CD4-"
"73315",2464,1223,6741,1289,5433,982,6243,6020,1235,1063,"CD8+CD4-"
"73319",1954,3529,7228,5657,5188,2228,5713,1206,801,826,"CD4+CD8-"
"73321",2393,1116,7035,5390,5265,1683,6036,2018,1091,915,"CD4+CD8-"
"73323",1692,3746,6395,5362,4994,1951,6155,1166,1757,718,"CD4+CD8-"
"73324",2207,3581,7094,5497,5292,3201,6253,2575,1151,1035,"CD4+CD8-"
"73326",2623,3592,7160,5365,5128,2751,5768,2823,814,694,"CD4+CD8-"
"73328",3002,3823,3499,5019,5734,3417,3777,4750,4248,7213,"Eosinophils"
"73329",2666,4600,7016,5540,5300,1718,6122,3189,1277,1046,"CD4+CD8-"
"73330",2808,2215,7131,5456,5232,2255,5372,2244,630,638,"CD4+CD8-"
"73333",2179,3516,6149,4317,4242,2273,5016,2411,1343,650,"CD4+CD8-"
"73334",1553,1385,6781,607,5593,3263,5783,6437,2243,1242,"CD8+CD4-"
"73336",6142,3551,2844,6397,5339,2666,1920,5754,2079,1884,"Mature SIg Lambda"
"73338",2731,5015,6955,5453,5228,2233,5838,2806,1127,1181,"CD4+CD8-"
"73343",1877,2045,6750,1284,5438,2191,4258,6090,1872,1063,"CD8+CD4-"
"73344",2064,1616,6784,4872,5041,1221,5437,5857,1071,555,"CD8+CD4-"
"73354",1551,4403,6937,5464,5211,1990,5877,2666,1112,972,"CD4+CD8-"
"73357",2537,1958,6727,485,5207,1312,6025,5833,1186,901,"CD8+CD4-"
"73359",2230,1639,2366,3427,3854,1578,1688,3710,1898,1684,"Monocytes"
"73365",2302,3356,6666,5480,5314,1764,6069,2307,950,930,"CD4+CD8-"
"73366",3901,3984,6683,5441,5377,1918,6536,2581,1112,958,"CD4+CD8-"
"73367",2443,2188,5341,3690,3677,1702,4892,2457,875,736,"CD4+CD8-"
"73370",1380,4165,7292,5655,5386,1800,6084,1618,1419,1069,"CD4+CD8-"
"73381",2129,3881,2643,1747,5447,4461,2154,4956,2380,1253,"CD56dim"
"73387",6167,4472,2546,6840,5574,4369,3491,4137,2342,1571,"Mature SIg Kappa"
"73388",2775,1647,6368,5393,5234,1902,6118,2465,1762,918,"CD4+CD8-"
"73389",2065,1606,6576,4848,4788,1677,4944,819,1201,489,"CD4+CD8-"
"73390",1675,4042,7028,5420,5278,1993,5922,2924,1111,875,"CD4+CD8-"
"73391",2101,2786,6914,5416,5386,2008,6278,2771,1531,1021,"CD4+CD8-"
"73396",2200,4238,2498,2239,5587,3227,2183,3247,1977,1189,"CD56dim"
"73399",2309,4318,7148,5469,5050,2159,5699,3450,1022,1195,"CD4+CD8-"
"73400",2043,4879,6428,4981,4536,1924,6022,2600,676,972,"CD4+CD8-"
"73401",3448,4794,2999,4477,5438,3677,2627,4547,2285,2398,"Monocytes"
"73404",3292,3049,6829,2895,5711,3850,5783,6290,1944,1392,"CD8+CD4-"
"73410",1891,3227,7078,5412,5379,1438,6245,2526,1314,808,"CD4+CD8-"
"73413",2985,3728,6898,5616,5407,1695,6185,2935,1160,1231,"CD4+CD8-"
"73414",3712,3662,6777,5668,5289,1667,5864,2776,1738,1133,"CD4+CD8-"
"73415",2528,3321,6604,5357,5003,2439,5861,1904,1071,718,"CD4+CD8-"
"73416",2537,4785,4509,4273,4830,4607,2601,4824,2529,1699,"Monocytes"
"73424",2155,4071,3558,4718,5595,2500,3202,4768,4784,6937,"Eosinophils"
"73430",2543,3779,3709,4701,5614,3242,3718,4498,4811,6513,"Eosinophils"
"73433",3465,1412,6984,5456,5354,1911,6001,2258,987,846,"CD4+CD8-"
"73434",2223,775,6620,4035,5415,2639,5301,6104,1833,1272,"CD8+CD4-"
