"","CD19/TCRgd:PE Cy7-A LOGICAL","CD4+CD20:PB-A LOGICAL","CD3:APC-A LOGICAL","CD38:APC H7-A LOGICAL","CD45:PO-A LOGICAL","CD5:PerCP Cy5-5-A LOGICAL","CD56+IgK:PE-A LOGICAL","CD8+IgL:FITC-A LOGICAL","FSC-A LINEAR","SSC-A Exp-SSC Low","Population ID (name)"
"41509",2852,4451,7092,5805,5407,1936,5991,2568,1503,1028,"CD4+CD8-"
"41512",3019,3945,3891,4391,5582,5325,2821,5443,3333,2990,"Monocytes"
"41531",1877,4153,6947,5804,5231,2568,5772,2048,1250,796,"CD4+CD8-"
"41532",2551,818,6811,1853,5843,2021,5810,6442,2231,1463,"CD8+CD4-"
"41536",2063,4191,7081,5874,5435,2918,6345,2751,1260,1202,"CD4+CD8-"
"41540",2731,4191,3407,4067,5609,5454,1751,5559,4091,4026,"Monocytes"
"41548",2032,4276,6469,5712,5448,1773,5957,2023,1202,1065,"CD4+CD8-"
"41572",2294,2477,6446,2372,5718,5423,6165,6266,2121,1511,"CD8+CD4-"
"41583",1873,1561,6993,5806,5589,1842,6423,2277,1793,1112,"CD4+CD8-"
"41591",2503,4634,4694,4713,5289,5321,2151,5528,4052,2732,"Monocytes"
"41603",2408,2934,2306,4273,5243,3201,3605,3420,4073,6877,"Eosinophils"
"41604",2518,3283,6918,5756,5382,1558,5940,1683,1353,696,"CD4+CD8-"
"41606",1240,3874,7149,5838,5438,1779,6320,1963,1323,1213,"CD4+CD8-"
"41609",2209,2352,6674,3726,5826,1492,6000,6129,1861,994,"CD8+CD4-"
"41614",1726,4339,6596,5850,5557,1974,6015,1683,1407,991,"CD4+CD8-"
"41617",2388,1720,6590,4565,5587,1727,5852,5980,1949,1154,"CD8+CD4-"
"41622",1755,3903,6906,5926,5568,2565,6214,2659,1673,1079,"CD4+CD8-"
"41631",1938,3360,6810,6010,5659,2218,6350,3187,1822,1207,"CD4+CD8-"
"41632",2544,1936,6952,5897,5617,2190,6444,2746,1816,1407,"CD4+CD8-"
"41635",2568,1705,6334,5930,5588,1526,6367,1636,2481,1096,"CD4+CD8-"
"41637",5557,2952,1701,6327,5323,5414,3776,4108,1378,911,"Mature SIg Kappa"
"41644",2892,4001,6869,5863,5544,1531,6621,2259,1610,1034,"CD4+CD8-"
"41650",2624,2646,6272,2309,5271,2800,5547,6045,1026,667,"CD8+CD4-"
"41655",5990,4461,2507,6489,5098,5110,4542,5390,1238,801,"Mature SIg Kappa"
"41665",2733,4392,2810,3994,5494,5277,2928,5312,2968,4718,"Monocytes"
"41674",2677,4498,3722,4309,5453,5595,2655,5385,3487,4530,"Monocytes"
"41676",2346,5005,6298,2846,5462,2838,5853,4624,1563,1501,"TCRgd-"
"41684",2061,2911,6619,5840,5659,2425,5823,3271,1926,1675,"CD4+CD8-"
"41690",2739,1329,6979,5869,5414,1597,5959,2181,1950,1000,"CD4+CD8-"
"41693",2699,3188,6913,5953,5610,2487,6817,3263,2221,1431,"CD4+CD8-"
"41707",2139,3699,6465,5768,5337,1941,6078,2382,1342,740,"CD4+CD8-"
"41726",2706,2038,7314,6023,5530,1952,5594,1616,1362,974,"CD4+CD8-"
"41735",3510,4124,3120,3899,5617,5323,1856,5243,4909,3951,"Monocytes"
"41736",2007,1867,7076,5786,5484,1943,5775,1512,1164,787,"CD4+CD8-"
"41748",2447,2153,7103,5757,5381,2003,5245,2711,2163,1000,"CD4+CD8-"
"41752",1846,1243,6893,5866,5582,2180,6591,1683,2061,988,"CD4+CD8-"
"41756",2915,4098,2398,4215,5615,5560,3526,5427,3927,4028,"Monocytes"
"41764",5863,2252,1830,6448,5214,3585,2570,6364,1810,1282,"Mature SIg Lambda"
"41773",2273,2743,6922,5412,5229,1601,5467,1316,1661,798,"CD4+CD8-"
"41777",2217,3397,6896,5797,5574,2711,6188,2994,1489,1393,"CD4+CD8-"
"41778",2165,1197,6842,2059,5727,5144,5141,6289,2177,1399,"CD8+CD4-"
"41782",2098,2681,6940,5852,5594,1975,6035,2306,1672,905,"CD4+CD8-"
"41790",2158,1628,6788,1961,5748,2108,5854,6418,2573,1377,"CD8+CD4-"
"41801",2281,3167,3243,4403,5307,3256,3784,3873,4381,7115,"Eosinophils"
"41803",2091,3765,7105,5832,5522,2140,5477,2967,2123,1235,"CD4+CD8-"
"41804",2409,2763,7088,5970,5558,2118,6210,2645,1237,1188,"CD4+CD8-"
"41815",2279,2687,2907,4366,5347,3286,3991,3964,4835,7841,"Eosinophils"
"41816",2059,2861,6960,5885,5591,1672,6500,2424,1879,1188,"CD4+CD8-"
"41819",2891,5100,6875,5833,5582,2438,6299,2711,1923,1471,"CD4+CD8-"
"41825",2536,3454,7244,5928,5504,1845,5584,2641,1466,787,"CD4+CD8-"
"41826",1984,2080,6739,5711,5285,1944,5957,2003,1727,868,"CD4+CD8-"
"41833",1763,1775,7132,5907,5511,1798,5488,3153,1926,1017,"CD4+CD8-"
"41846",1362,2435,6754,1562,5461,2960,6071,5773,1604,827,"CD8+CD4-"
"41852",2088,2083,6625,5747,5559,1286,6418,1759,1864,1101,"CD4+CD8-"
"41858",2727,3970,2584,3987,5632,5241,1979,5182,3007,3879,"Monocytes"
"41859",6175,3320,3274,6257,5002,2675,2468,5092,1510,994,"Mature SIg Lambda"
"41861",5296,5360,2806,6606,5389,6525,4104,5883,1547,991,"Mature SIg Kappa"
"41868",2182,2536,6831,2679,5625,1527,5872,6349,2211,1284,"CD8+CD4-"
"41875",2705,1826,6850,5817,5535,1532,6203,1935,1937,888,"CD4+CD8-"
"41883",1265,4436,6960,5864,5380,1919,6264,2027,1236,728,"CD4+CD8-"
"41891",2866,3141,6687,5825,5433,2333,6015,2201,1870,1062,"CD4+CD8-"
"41893",1331,3236,7017,5897,5293,2316,5663,2132,1609,983,"CD4+CD8-"
"41926",2013,2463,7210,5933,5524,2021,5805,2062,1338,1093,"CD4+CD8-"
"41928",2427,4533,3070,4700,5051,4693,3274,5645,3103,1873,"Monocytes"
"41933",2428,3640,7263,5869,5425,1611,5966,2086,1332,842,"CD4+CD8-"
"41941",3141,2196,3245,4540,5377,3712,3715,3897,3660,6955,"Eosinophils"
"41942",5830,2659,3040,6637,5169,6302,3627,5003,1365,965,"Mature SIg Kappa"
"41950",2366,2168,3667,4720,5430,3289,3827,3963,4346,7855,"Eosinophils"
"41951",2701,3443,6906,5966,5749,2105,6046,2226,2204,1380,"CD4+CD8-"
"41952",2171,1795,7052,5914,5542,2073,5949,1342,1452,917,"CD4+CD8-"
"41954",2516,3134,6631,5219,4889,1635,5306,1899,1519,610,"CD4+CD8-"
"41956",1820,3459,6612,1917,5391,2834,5818,6035,1415,988,"CD8+CD4-"
"41980",3161,4307,3195,4635,5760,5509,3448,5780,3127,4491,"Monocytes"
"41990",2091,4133,7290,6043,5603,1863,6224,2789,1549,1053,"CD4+CD8-"
"41994",2784,2401,7274,5800,5433,1842,6109,2206,1467,1051,"CD4+CD8-"
"42016",1844,5796,6884,5915,5440,2535,6330,2600,1537,897,"CD4+CD8-"
"42020",1857,3493,6680,5956,5656,2232,6212,2331,2146,1404,"CD4+CD8-"
"42021",2114,2997,7034,6042,5646,2437,6334,2599,2122,1382,"CD4+CD8-"
"42023",2542,1721,6848,5869,5552,1973,6388,2232,2251,985,"CD4+CD8-"
"42030",2331,2254,2890,4322,5282,5061,3103,4876,3896,6742,"Eosinophils"
"42031",1830,3663,7150,5976,5544,2137,5964,2408,1512,957,"CD4+CD8-"
"42036",2602,2975,3555,4560,5535,3586,3869,4000,4219,8043,"Eosinophils"
"42042",2666,1402,6499,1942,5612,2360,6028,6244,1181,1017,"CD8+CD4-"
"42052",5188,4172,2219,5881,4565,4110,3412,5347,901,781,"Mature SIg Lambda"
"42074",2818,4224,3174,4076,5736,5430,2570,5477,5604,3015,"Monocytes"
"42078",2796,4974,2637,4059,5642,5842,3237,5703,4667,3923,"Monocytes"
"42083",2227,2882,6818,5904,5725,2103,6052,2648,2135,1546,"CD4+CD8-"
"42088",2699,2737,7222,6005,5565,2009,6182,2798,1876,1334,"CD4+CD8-"
"42096",1807,3879,6961,3629,5482,2286,6197,5975,1511,943,"CD8+CD4-"
"42101",2315,4365,6759,1790,5630,1713,6015,6439,1354,1110,"CD8+CD4-"
"42111",5407,2924,2659,6528,5200,5511,5172,4013,1174,761,"Mature SIg Kappa"
"42113",2784,2563,7429,6079,5553,1779,6159,1988,1430,1112,"CD4+CD8-"
"42127",1147,3946,7084,5613,5273,2010,5973,1688,1087,607,"CD4+CD8-"
"42130",3351,3031,4393,4803,5496,4520,4038,4244,4119,7524,"Eosinophils"
"42132",2636,2989,2402,4724,5521,3183,3591,3828,4037,7383,"Eosinophils"
"42136",1601,3291,6782,5686,5396,1853,5949,1678,1489,731,"CD4+CD8-"
"42137",1373,4378,6932,5752,5515,1746,6046,2065,1434,1087,"CD4+CD8-"
"42143",2820,4868,7250,5766,5352,1832,5895,1783,1446,948,"CD4+CD8-"
"42152",2170,704,6871,1995,5816,4149,4437,6449,2134,1549,"CD8+CD4-"
"42153",2946,2542,6728,4808,5687,1965,5643,6158,2433,1115,"CD8+CD4-"
"42154",1666,3857,7180,5770,5503,1888,5841,2750,1553,1031,"CD4+CD8-"
"42158",2005,1352,7089,6094,5604,1931,6265,2502,1939,1240,"CD4+CD8-"
"42165",2306,2214,6860,2520,5703,4951,4773,6354,1874,1301,"CD8+CD4-"
"42173",5635,3052,2101,6075,5184,5906,1651,4210,1327,743,"Mature SIg Kappa"
"42191",2610,4290,2389,4134,5688,5389,2768,5338,4490,2288,"Monocytes"
"42192",6212,2923,3365,6070,4647,4469,2372,4510,1729,1115,"Mature SIg Lambda"
"42197",5264,2070,2985,6310,5551,6450,3754,4133,1672,1276,"Mature SIg Kappa"
"42198",2829,1140,7041,6011,5586,2000,6334,1925,2247,1096,"CD4+CD8-"
"42199",2475,2134,6481,4772,5563,2497,5597,6255,2127,1076,"CD8+CD4-"
"42216",2511,3221,2562,5082,5174,5051,2716,5087,3019,2913,"Monocytes"
"42217",1759,3592,6956,5655,5317,2119,5956,2273,1397,819,"CD4+CD8-"
"42221",1721,1937,6715,6034,5506,1651,5898,2587,1822,1138,"CD4+CD8-"
"42226",2365,1893,7201,6094,5779,2061,5523,2626,1932,1412,"CD4+CD8-"
"42228",1623,1904,6807,2278,5473,2047,6023,6109,1510,1031,"CD8+CD4-"
"42230",1922,3184,6600,1224,5897,1699,6471,6307,1778,1265,"CD8+CD4-"
"42245",2391,3418,6683,5928,5583,2324,5735,2429,1418,1229,"CD4+CD8-"
"42247",2004,1210,6777,5786,5584,1976,6563,2453,1792,1020,"CD4+CD8-"
"42250",1791,3059,7237,6002,5453,2127,5755,2680,1297,880,"CD4+CD8-"
"42255",3062,3131,6863,5764,5474,1621,6269,2046,1580,854,"CD4+CD8-"
"42262",2390,2972,5613,4385,3988,1326,5120,1721,983,1073,"TCRgd-"
"42264",6504,2248,2688,6664,5520,3669,2099,6039,2085,1420,"Mature SIg Lambda"
"42266",2272,3956,7044,5912,5554,2116,5812,1921,1887,1243,"CD4+CD8-"
"42267",2331,1966,6794,5736,5456,1720,5664,2783,1896,830,"CD4+CD8-"
"42285",2056,3175,7103,2156,5624,2302,6007,6149,1577,1177,"CD8+CD4-"
"42289",2474,3370,3345,4396,5320,4733,1829,4582,2189,3091,"Monocytes"
"42290",1889,5539,7226,5331,5139,1780,6096,2011,1516,752,"CD4+CD8-"
"42292",2346,2980,3436,4384,5290,3254,3588,3856,3604,7570,"Eosinophils"
"42293",5663,4482,2068,6561,5179,5762,4981,5252,1268,937,"Mature SIg Kappa"
"42297",2217,1455,7270,5969,5441,2213,5860,2635,1498,885,"CD4+CD8-"
"42309",2633,2385,6939,5966,5812,2122,6537,2377,2466,1423,"CD4+CD8-"
"42310",4137,2618,1904,4340,5795,4881,2280,3769,2170,1580,"Mature SIg Kappa"
"42321",1690,3017,6889,2658,5920,1050,6239,6498,2331,1690,"CD8+CD4-"
"42323",2930,1526,6850,6029,5570,1818,5247,1673,1532,1325,"CD4+CD8-"
"42325",2283,1409,6937,5862,5610,1881,5848,1696,1727,1129,"CD4+CD8-"
"42334",1823,4058,7260,5704,5411,2236,6257,1994,1604,725,"CD4+CD8-"
"42338",3106,3139,6724,2692,5543,2343,5732,6207,1466,988,"CD8+CD4-"
"42339",1934,5388,7065,5912,5540,2295,5370,2182,1677,1423,"CD4+CD8-"
"42345",1727,1959,7029,5809,5450,2152,6162,2312,1887,1115,"CD4+CD8-"
"42356",2880,3413,6754,2149,5541,1678,5955,6254,1468,851,"CD8+CD4-"
"42364",2884,2382,3704,4476,5282,3505,3966,4057,3985,7357,"Eosinophils"
"42366",2267,4934,2480,3448,5419,5255,3282,5376,5405,2615,"Monocytes"
"42377",2052,4232,7225,5894,5498,1665,6302,2450,1574,923,"CD4+CD8-"
"42379",5335,3281,3136,6230,5369,5738,2640,4127,1019,684,"Mature SIg Kappa"
"42382",2042,1950,7004,6037,5753,2187,5974,2487,2344,1420,"CD4+CD8-"
"42396",3931,2953,2819,4664,4788,2998,2837,4547,1229,1314,"Mature SIg Lambda"
"42410",2939,3391,6779,5707,5503,1739,6603,1937,1384,1070,"CD4+CD8-"
"42418",2359,2258,6915,5779,5367,1982,5133,1986,1437,836,"CD4+CD8-"
"42424",2245,2686,6938,1210,5866,3009,6158,6339,2066,1719,"CD8+CD4-"
"42436",2587,4398,7173,5853,5444,2064,5861,1402,1357,658,"CD4+CD8-"
"42439",1416,2554,7445,6000,5554,1834,6237,2188,1742,868,"CD4+CD8-"
"42449",2268,2572,6669,2263,5740,2216,5647,6327,2023,1325,"CD8+CD4-"
"42462",1556,3326,7067,6030,5731,2257,6531,2593,2036,1506,"CD4+CD8-"
"42466",2195,2829,3426,4515,5438,3351,3868,3864,3749,8153,"Eosinophils"
"42474",2274,3397,7092,1736,5560,2010,5828,6298,1382,1002,"CD8+CD4-"
"42478",2116,1836,6518,1820,5625,2710,5465,6030,2042,1436,"CD8+CD4-"
"42480",2606,2455,6463,5712,5388,1921,5921,2462,1640,891,"CD4+CD8-"
"42483",1982,1726,7194,5825,5411,1778,5299,2644,1951,1163,"CD4+CD8-"
"42489",2855,2399,6768,5898,5541,1789,6544,2508,1735,1121,"CD4+CD8-"
"42498",2322,1869,6617,2331,5687,2019,5249,6022,1585,1115,"CD8+CD4-"
"42505",2683,1725,7046,5726,5524,2014,6647,1646,2041,1101,"CD4+CD8-"
"42509",5802,4286,3748,6358,5311,4348,3617,5495,1288,882,"Mature SIg Lambda"
"42514",2173,3776,2742,4300,5341,5113,2254,5153,3587,3905,"Monocytes"
"42519",2402,2188,6846,6106,5638,2085,6248,2568,2055,1328,"CD4+CD8-"
"42520",2393,2227,2917,4509,5396,3249,3722,3805,4192,6799,"Eosinophils"
"42523",5268,4514,2981,6426,5485,4414,3387,6186,1267,816,"Mature SIg Lambda"
"42527",2347,3610,6788,1920,5537,1232,6080,6236,1466,1177,"CD8+CD4-"
"42536",2440,2555,6900,5823,5413,1944,6244,2439,1815,1070,"CD4+CD8-"
"42537",1925,2148,7030,3171,5640,2272,5641,6188,2193,1474,"CD8+CD4-"
"42546",1496,1880,7093,5922,5615,2089,6022,2913,1930,1022,"CD4+CD8-"
"42557",2705,2519,3517,4514,5302,3252,3602,3794,4592,7624,"Eosinophils"
"42574",1334,4148,7394,5846,5294,1770,5773,2157,1566,761,"CD4+CD8-"
"42587",2624,4378,3105,4541,5818,5485,3954,5681,5485,4220,"Monocytes"
"42590",1735,1343,6961,5957,5665,1810,6204,2243,1941,1227,"CD4+CD8-"
"42604",2515,3393,3380,4510,5481,3622,3785,4149,4238,8191,"Eosinophils"
"42606",2716,4392,6645,5691,5276,4532,6013,2789,1653,2008,"CD4+CD8-"
"42614",3002,3605,6862,5986,5464,1332,6106,1788,1465,894,"CD4+CD8-"
"42616",2432,3392,7162,5972,5535,1640,6042,2115,1895,954,"CD4+CD8-"
"42621",2956,2105,6709,5811,5325,2017,6152,2510,2010,994,"CD4+CD8-"
"42625",2068,3631,6333,2413,5684,2281,5565,6256,2296,1070,"CD8+CD4-"
"42633",2192,3944,3326,4232,5564,5082,3083,5002,5249,3315,"Monocytes"
"42666",5301,3630,2530,5788,4962,6320,3881,4664,1223,687,"Mature SIg Kappa"
"42668",2475,2321,3919,4328,5070,3403,3747,3962,4520,7897,"Eosinophils"
"42669",2106,2011,6777,5952,5636,2072,6859,2316,2825,1331,"CD4+CD8-"
"42683",2495,3073,3173,4590,5796,3665,3713,4193,4322,7215,"Eosinophils"
"42685",3009,4300,2681,3920,5717,5328,2846,5302,5989,3752,"Monocytes"
"42694",2480,3073,6775,5802,5436,1756,6467,2573,1463,1118,"CD4+CD8-"
"42700",2894,2633,6467,5749,5365,2184,6762,1830,1778,1418,"CD4+CD8-"
"42703",2057,4594,7228,5844,5368,1611,5977,2332,1560,851,"CD4+CD8-"
"42709",2954,1206,7427,5880,5574,1830,6398,2295,1692,1048,"CD4+CD8-"
"42717",5150,2906,3634,6085,4922,4404,4103,4850,1109,1059,"Mature SIg Lambda"
"42741",2391,3055,7108,5833,5511,1894,5552,2438,1674,1166,"CD4+CD8-"
"42746",2607,615,6935,5899,5675,1954,5610,2271,2075,1202,"CD4+CD8-"
"42748",2197,3373,3743,4720,5539,3424,4148,4071,4433,8191,"Eosinophils"
"42750",2215,2583,6403,5398,5219,2086,5143,1980,1818,1011,"CD4+CD8-"
"42755",2506,4638,2782,3101,5314,5256,2655,5160,2879,3690,"Monocytes"
"42765",2556,4313,7043,1607,5540,2047,6038,6256,1526,1101,"CD8+CD4-"
"42767",2750,4289,2983,5117,5353,4823,3703,5079,4044,3842,"Monocytes"
"42781",2343,1111,6789,1954,5670,1442,6075,6369,2004,1336,"CD8+CD4-"
"42792",1693,4406,6632,5785,5522,3485,6494,3238,1374,1314,"CD4+CD8-"
"42801",2583,3070,6052,4988,4659,3572,4569,3222,729,1755,"CD4+CD8-"
"42802",2587,2721,6702,5969,5497,1902,6300,2210,1422,1157,"CD4+CD8-"
"42817",1123,3580,7367,5939,5511,1808,6098,2266,1377,985,"CD4+CD8-"
"42828",2304,916,6763,6066,5642,1797,5670,2796,1990,1152,"CD4+CD8-"
"42830",1600,3390,7049,5950,5666,1947,5804,2093,2318,1317,"CD4+CD8-"
"42832",2385,4999,3368,3490,5689,5653,3103,5450,4939,2312,"Monocytes"
"42833",1555,2952,7398,5898,5524,1959,5740,1765,1480,746,"CD4+CD8-"
"42837",5751,2514,2395,5953,4991,4710,2480,3231,1285,711,"Mature SIg Kappa"
"42855",2790,4307,1871,1807,5699,5250,1637,4872,1674,1517,"CD56dim"
"42856",2150,4457,1777,1787,5684,5369,1741,5013,1979,1635,"CD56dim"
"42862",2656,2829,6367,5771,5431,1990,6566,1790,1176,911,"CD4+CD8-"
"42865",4973,3188,2910,5430,4747,4815,3199,5410,1244,801,"Mature SIg Lambda"
"42871",1558,4075,6937,5923,5583,2722,6078,2643,1961,1596,"CD4+CD8-"
"42872",2024,2962,7468,5862,5504,2313,5577,2156,1329,1129,"CD4+CD8-"
"42875",2298,3813,3121,4184,5766,5061,3443,5163,4982,3240,"Monocytes"
"42881",2293,2287,6780,1767,5610,2093,5959,6021,1539,1174,"CD8+CD4-"
"42891",2643,3674,7187,5889,5612,2090,5690,2281,1295,1243,"CD4+CD8-"
"42900",1520,1689,7151,2292,5583,1596,6188,6215,1967,1174,"CD8+CD4-"
"42918",2940,2165,7409,6044,5628,2101,6089,2295,1501,1056,"CD4+CD8-"
"42932",2743,1821,7272,5800,5394,1754,5366,2911,1275,842,"CD4+CD8-"
"42934",2487,2607,3091,4373,5309,3122,3542,3693,4242,7441,"Eosinophils"
"42938",4746,2676,3062,5939,5017,3164,2255,5943,1800,877,"Mature SIg Lambda"
"42941",2502,3987,3484,4021,5517,5190,2380,5250,3022,3770,"Monocytes"
"42946",2278,2430,7252,5913,5426,2133,5707,1533,1436,793,"CD4+CD8-"
"42951",2566,3863,6750,5789,5555,2354,6624,2252,2067,1179,"CD4+CD8-"
"42954",1967,2543,6838,5918,5588,2076,6031,2999,2022,1541,"CD4+CD8-"
"42959",2599,4111,3811,4581,5735,4925,3187,5179,2662,4620,"Monocytes"
"42982",2794,3961,6946,1955,5577,1744,6072,6061,1560,1008,"CD8+CD4-"
"42985",2578,3906,7407,5931,5495,1688,5914,2291,1459,839,"CD4+CD8-"
"42989",2253,3481,7005,5855,5571,2288,6359,2438,2010,968,"CD4+CD8-"
"42990",2672,3095,7162,2050,5612,2793,6057,6324,1472,937,"CD8+CD4-"
"42992",5926,2605,2671,6600,4833,3208,2059,4440,1215,1193,"Mature SIg Lambda"
"42999",2285,2924,6954,5857,5623,2222,6344,2273,1819,1213,"CD4+CD8-"
"43008",2595,2555,5863,4819,4694,2631,4873,3119,856,951,"CD4+CD8-"
"43011",2318,2582,3417,4811,5618,3420,3697,3753,3051,7192,"Eosinophils"
"43021",5962,2303,2016,6401,5069,6066,926,3901,1944,985,"Mature SIg Kappa"
"43029",2530,2501,7085,5783,5542,2111,6246,2655,1911,1312,"CD4+CD8-"
"43031",1539,2344,7046,5993,5733,2161,6169,2735,1843,1135,"CD4+CD8-"
"43034",2176,4503,2619,3723,5615,5097,2797,5128,3517,3640,"Monocytes"
"43039",2345,3971,6787,5936,5705,2025,6535,2765,2134,1485,"CD4+CD8-"
"43045",2201,1632,6755,5856,5377,1924,5854,1799,2000,830,"CD4+CD8-"
"43048",2709,4052,3312,4005,5437,5167,3269,4929,4881,2638,"Monocytes"
"43051",1925,1495,6740,6022,5621,2193,6125,2413,1706,1279,"CD4+CD8-"
"43059",3587,3194,3966,4567,5361,3433,3721,4187,4590,6981,"Eosinophils"
"43061",2107,2063,7209,6004,5653,2700,6053,2735,2092,1347,"CD4+CD8-"
"43069",2216,3214,3538,4507,5345,3391,3628,3533,4357,7166,"Eosinophils"
"43070",5841,1872,2790,5695,5139,5704,1699,3386,1397,943,"Mature SIg Kappa"
"43073",3185,3535,6953,5853,5445,1614,5785,2857,1631,1207,"CD4+CD8-"
"43075",2332,4298,3507,4744,5621,5228,3071,5088,4987,2545,"Monocytes"
"43089",1960,1647,6651,2563,5712,1989,5771,6436,2000,1604,"CD8+CD4-"
"43097",2353,2862,5931,2232,5047,2624,4405,4226,1096,1306,"TCRgd-"
"43098",2222,3635,6457,5351,5090,2872,5770,3506,1235,1517,"CD4+CD8-"
"43106",2824,2109,7054,1692,5797,2405,5621,6244,1843,1279,"CD8+CD4-"
"43111",2329,3021,6661,1904,5606,2175,5353,6096,2133,1519,"CD8+CD4-"
"43112",2154,1942,6671,1867,5452,2427,5922,6138,1423,954,"CD8+CD4-"
"43120",5969,3610,3684,6559,5363,6564,3148,5128,1282,825,"Mature SIg Kappa"
"43144",5549,3241,2106,6323,5372,5943,1837,3940,1206,816,"Mature SIg Kappa"
"43151",2853,5706,7274,6032,5544,1665,6096,2459,1687,985,"CD4+CD8-"
"43155",2878,4507,3443,3940,5466,5283,2433,5243,2870,3819,"Monocytes"
"43158",2354,3389,6426,999,5091,1816,4332,5076,2783,714,"CD8+CD4-"
"43169",5484,2763,3221,5862,4835,5436,4161,3882,1107,664,"Mature SIg Kappa"
"43171",2431,2438,6870,5887,5594,1823,6097,2080,2569,1240,"CD4+CD8-"
"43172",2897,1752,7037,5940,5511,2127,6141,2850,2096,1388,"CD4+CD8-"
"43173",2697,2097,3855,4579,5500,3667,4101,4164,4188,7589,"Eosinophils"
"43175",1292,4246,6813,1739,5462,1826,5903,6176,1367,822,"CD8+CD4-"
"43177",2571,409,6843,5835,5537,1881,5993,2667,1961,1098,"CD4+CD8-"
"43210",2658,3971,3390,4187,5635,5117,2801,5083,2979,3181,"Monocytes"
"43219",1802,2469,6739,5736,5416,1822,6215,2370,1833,1199,"CD4+CD8-"
"43230",2400,2685,6588,5595,5313,1848,5931,3124,3402,822,"CD4+CD8-"
"43240",2344,3554,7343,5800,5324,1472,5750,2472,1387,749,"CD4+CD8-"
"43244",1611,2672,6866,5716,5619,1755,6232,2106,1515,1008,"CD4+CD8-"
"43249",2415,6038,7202,5681,5454,1823,5735,2491,1542,1118,"CD4+CD8-"
"43250",2994,4361,7213,5999,5474,3295,6003,3105,2295,1845,"CD4+CD8-"
"43255",5196,2684,3260,5596,4941,4397,2558,5035,1363,740,"Mature SIg Lambda"
"43264",2344,3890,6574,5696,5504,2710,5678,2583,1471,1240,"CD4+CD8-"
"43274",2002,4146,7085,1315,5722,2497,5970,6372,1803,1204,"CD8+CD4-"
"43284",2888,1304,6794,1628,5717,1194,6265,6317,2033,1409,"CD8+CD4-"
"43298",3013,1100,6674,2057,5846,2386,6321,6296,1924,1511,"CD8+CD4-"
"43305",2683,3572,6764,5964,5593,1980,6694,2595,2182,1363,"CD4+CD8-"
"43310",2827,3151,6538,5592,5253,1897,5951,1857,1022,678,"CD4+CD8-"
"43311",1631,2839,6821,3515,5825,3994,6511,6497,2789,1399,"CD8+CD4-"
"43314",2133,2152,6975,5817,5525,1847,6222,1973,1717,1076,"CD4+CD8-"
"43318",2704,2530,6852,930,5757,2228,5930,6321,1794,1276,"CD8+CD4-"
"43320",2194,4562,1637,3796,5619,5424,3344,5477,4281,3554,"Monocytes"
"43322",2406,4463,2308,2986,5487,5511,2531,5381,5529,2754,"Monocytes"
"43323",2392,3320,7121,5681,5296,1793,5622,2309,1364,836,"CD4+CD8-"
"43328",2333,5365,6747,5719,5381,1891,6050,2570,1343,971,"CD4+CD8-"
"43330",2520,2455,7171,6086,5660,2212,6113,2343,1838,1388,"CD4+CD8-"
"43338",2169,2034,6965,5778,5638,2270,5965,2385,1749,1138,"CD4+CD8-"
"43343",2231,3675,6795,2188,5588,2070,5898,6186,1604,1070,"CD8+CD4-"
"43349",2737,2595,6696,2222,5539,1570,5872,6173,1496,900,"CD8+CD4-"
"43352",2343,4280,6926,1892,5543,2699,6333,6349,1660,1031,"CD8+CD4-"
"43362",2325,4831,2704,3143,5396,5329,2086,5706,4514,1724,"CD56dim"
"43369",2489,3616,7270,1557,5627,2852,6122,6220,1885,1271,"CD8+CD4-"
"43371",3009,2097,7206,5841,5531,1863,6200,2347,1609,963,"CD4+CD8-"
"43374",3193,4174,6986,4478,4166,6631,3690,5427,1859,2620,"CD8+CD4-"
"43392",2508,1317,6826,5788,5452,2005,6366,2537,1620,1070,"CD4+CD8-"
"43404",2671,4548,2162,3659,5455,5305,2854,5313,3164,3768,"Monocytes"
"43405",1888,3254,6661,1733,5737,1902,6063,6311,1858,1045,"CD8+CD4-"
"43417",2815,4434,3453,4350,5640,5188,3370,5462,5602,3262,"Monocytes"
"43426",1808,2604,6796,5753,5435,2347,5858,2485,1565,994,"CD4+CD8-"
"43436",5722,4504,2194,6740,5406,6793,4484,5325,1410,900,"Mature SIg Kappa"
"43454",1585,5159,6854,5713,5361,1834,5881,1994,1524,894,"CD4+CD8-"
"43477",2438,2320,6847,2310,5645,1210,6006,6012,1864,1251,"CD8+CD4-"
"43481",2433,5135,1727,3124,5617,5421,3186,5614,5476,2915,"Monocytes"
"43483",2445,1732,6875,5831,5651,1999,5601,2648,2083,1290,"CD4+CD8-"
"43485",2261,3497,6636,1334,5473,2032,5590,6239,1266,900,"CD8+CD4-"
"43488",5934,3699,3695,6457,5202,4806,3693,4903,1343,931,"Mature SIg Kappa"
"43492",2871,3443,3980,4696,5533,3457,3815,4250,3725,7337,"Eosinophils"
"43504",2623,4299,2314,3765,5458,5058,2554,5262,4780,2436,"Monocytes"
"43509",1286,3780,7070,5884,5341,1641,6196,2129,1563,954,"CD4+CD8-"
"43512",3317,4570,2976,3611,5383,5143,2311,5228,3237,3708,"Monocytes"
