"","CD19/TCRgd:PE Cy7-A LOGICAL","CD4+CD20:PB-A LOGICAL","CD3:APC-A LOGICAL","CD38:APC H7-A LOGICAL","CD45:PO-A LOGICAL","CD5:PerCP Cy5-5-A LOGICAL","CD56+IgK:PE-A LOGICAL","CD8+IgL:FITC-A LOGICAL","FSC-A LINEAR","SSC-A Exp-SSC Low","Population ID (name)"
"177094",2172,5236,2369,679,5661,5260,1493,4066,1935,1499,"CD56dim"
"177095",2537,3455,3072,3742,4875,2049,2768,4093,2984,2750,"Monocytes"
"177096",2420,4729,1179,2031,5536,4777,1941,4014,2157,1410,"CD56dim"
"177097",2550,4528,7147,5529,5385,1493,6203,2357,1390,1057,"CD4+CD8-"
"177098",1915,3911,7214,5699,5342,2273,6408,1239,1722,1250,"CD4+CD8-"
"177100",3270,4739,6316,4006,4746,3933,5285,5715,856,1676,"CD8+CD4-"
"177109",3169,3270,6985,1857,5392,2351,6343,6180,1362,1026,"CD8+CD4-"
"177111",2412,2757,7273,5498,5083,2386,5897,2459,2220,1440,"CD4+CD8-"
"177112",2481,5187,2498,4147,5214,3988,2900,4722,3013,2566,"Monocytes"
"177115",2613,2933,7166,5663,5426,1718,6408,2910,1392,1194,"CD4+CD8-"
"177117",1899,2859,6258,4895,4745,916,5522,595,1449,555,"CD4+CD8-"
"177119",2366,5092,2198,1804,5436,5558,2923,5606,2282,1756,"CD56dim"
"177121",1514,2386,7140,5914,5610,2103,6195,1702,2139,1478,"CD4+CD8-"
"177122",1725,4176,7106,5787,5374,2166,6089,2034,1488,1094,"CD4+CD8-"
"177126",1985,5065,1844,1047,5334,4330,2087,5865,2100,1555,"CD56dim"
"177127",3184,4702,3455,4277,5525,4078,2374,4685,2739,2113,"Monocytes"
"177129",1855,2353,7189,5605,5356,1917,6573,1763,2035,849,"CD4+CD8-"
"177130",1783,2633,6746,5579,5201,1730,5856,1534,1740,1141,"CD4+CD8-"
"177138",494,3825,6355,5594,5378,2046,6865,2754,2310,1348,"CD4+CD8-"
"177151",2005,5148,2838,1683,5146,4313,2529,4307,1714,1321,"CD56dim"
"177163",3091,1786,6996,1872,5354,2416,5730,6119,2354,1263,"CD8+CD4-"
"177165",1963,6022,1483,2422,5093,5231,2611,3827,2314,1694,"CD56dim"
"177167",1302,3077,6487,2250,5647,2994,5544,6365,2165,1354,"CD8+CD4-"
"177171",2045,5518,898,749,5612,5787,3044,3310,2101,1969,"CD56bright"
"177174",5636,4054,2920,6173,5235,4682,3719,5584,1711,1631,"Mature SIg Lambda"
"177179",1920,6352,995,1677,5379,5269,3948,4728,2339,1629,"CD56dim"
"177180",2973,3632,7238,5846,5642,1244,6157,1822,1874,1122,"CD4+CD8-"
"177181",2936,4301,2454,4687,5407,3523,2079,4614,3062,3020,"Monocytes"
"177183",1926,2356,6559,2270,5404,913,4667,6307,2064,1029,"CD8+CD4-"
"177184",2464,1951,6745,5468,5350,1413,6704,2157,1892,1642,"CD4+CD8-"
"177185",6296,4088,2364,5851,5539,2083,3247,6486,1433,1108,"Mature SIg Lambda"
"177186",3166,4107,7156,5752,5446,1791,7129,2746,2239,1523,"CD4+CD8-"
"177191",2891,2792,6872,5320,5262,1258,5990,2301,1540,782,"CD4+CD8-"
"177194",1033,4652,7114,5423,5363,1436,6493,2438,1407,1038,"CD4+CD8-"
"177196",2877,4695,3474,4508,5489,4388,2930,5126,3162,4052,"Monocytes"
"177198",405,2874,7053,5701,5602,1757,6854,2386,1535,1321,"CD4+CD8-"
"177199",2327,3301,6898,5598,5584,1249,6152,4161,2312,1448,"CD4+CD8-"
"177201",1944,2188,6749,3583,5710,1630,6210,6590,2155,1576,"CD8+CD4-"
"177208",2887,1846,6798,2531,5603,463,6315,6491,2051,1526,"CD8+CD4-"
"177210",3494,5189,7120,5588,5422,1812,6223,3102,2082,1015,"CD4+CD8-"
"177212",2358,5399,1746,2323,5178,2795,1518,5592,2099,1288,"CD56dim"
"177213",2264,3223,3890,4352,5294,3544,3129,4374,4750,6897,"Eosinophils"
"177219",6021,4239,2704,6242,5236,2566,2842,5358,1547,872,"Mature SIg Lambda"
"177220",3739,2652,6898,5540,5357,1558,6279,2030,1783,941,"CD4+CD8-"
"177222",4340,4070,4379,5191,4880,4050,2058,4830,2202,4793,"Monocytes"
"177223",3762,3396,6787,4320,5430,4077,6300,6509,2653,2600,"CD8+CD4-"
"177227",2780,3780,6827,5277,5138,2344,5911,1116,1900,843,"CD4+CD8-"
"177234",1767,2212,7213,5812,5449,1762,6563,2783,2077,1266,"CD4+CD8-"
"177239",2251,3887,3139,4517,5358,2780,3611,4700,3894,6710,"Eosinophils"
"177248",2227,4860,4451,3390,5231,3537,2543,4446,2834,2317,"Monocytes"
"177252",2170,1922,6710,990,5636,419,6142,6283,2048,1217,"CD8+CD4-"
"177256",2670,4138,7273,5639,5380,1478,5637,1964,1694,1108,"CD4+CD8-"
"177264",3386,4994,2004,4306,5322,3958,3072,4762,2914,2790,"Monocytes"
"177272",2259,2221,6706,938,5430,1460,6158,6138,1861,1122,"CD8+CD4-"
"177277",2027,3378,7314,5463,5257,2210,6292,996,1493,1001,"CD4+CD8-"
"177290",877,3545,7085,5689,5337,1743,6468,2669,1751,1001,"CD4+CD8-"
"177295",3150,4778,2512,4492,5188,3862,2041,4609,2800,3289,"Monocytes"
"177298",1480,2672,7342,5625,5448,1612,5926,1701,1789,1299,"CD4+CD8-"
"177302",1850,4251,7314,5774,5597,2556,6837,2979,1447,1296,"CD4+CD8-"
"177304",5109,4109,6991,5833,5396,1724,5927,3959,1502,906,"CD4+CD8-"
"177307",2310,2841,6952,5622,5394,1994,6659,2271,1791,1153,"CD4+CD8-"
"177316",3466,3502,7140,5623,5246,1727,6315,2090,1729,1183,"CD4+CD8-"
"177318",3405,4997,3061,4390,5434,4163,2192,4858,2504,3091,"Monocytes"
"177319",982,4475,7251,5916,5667,2504,6622,1528,2008,1576,"CD4+CD8-"
"177321",3392,4771,7010,5752,5384,1185,6475,3172,1885,1012,"CD4+CD8-"
"177325",2244,5004,7086,5459,5194,1704,6058,2781,1408,1035,"CD4+CD8-"
"177329",5665,4435,2286,5895,5099,2606,3918,4951,1646,659,"Mature SIg Lambda"
"177342",843,1795,6852,5419,5597,1924,6872,367,1805,1413,"CD4+CD8-"
"177343",2775,1315,7226,5567,5298,1860,5964,2149,1942,1178,"CD4+CD8-"
"177346",2491,2446,6038,4943,4688,1606,5703,1517,1060,519,"CD4+CD8-"
"177349",2527,972,6300,1165,5535,2202,5411,6103,1907,1288,"CD8+CD4-"
"177351",2166,4862,2465,3588,5148,3509,2928,4303,2951,2291,"Monocytes"
"177365",2265,2614,6926,5601,5543,1690,6665,3028,2384,1589,"CD4+CD8-"
"177367",1394,4374,7268,5607,5360,2089,6530,2374,1646,1071,"CD4+CD8-"
"177372",2513,3296,6804,5911,5610,1725,7008,2463,2049,1536,"CD4+CD8-"
"177375",2626,4847,3032,4145,5362,3847,2316,4791,3026,2879,"Monocytes"
"177379",1531,3559,7115,5655,5414,1808,6111,1098,1741,1141,"CD4+CD8-"
"177380",1568,3814,7187,5550,5436,1712,6228,2588,1843,972,"CD4+CD8-"
"177386",3075,1979,6806,2249,5522,2449,6115,6403,1703,1141,"CD8+CD4-"
"177387",2950,4773,2694,4243,5225,3472,1510,4443,2401,3424,"Monocytes"
"177388",2333,4598,2822,4305,5319,3994,2330,4695,2533,3151,"Monocytes"
"177389",2741,2326,7445,5553,5257,1794,6511,1051,1721,1315,"CD4+CD8-"
"177390",2270,6059,637,2104,5562,5179,1322,3504,2458,1871,"CD56dim"
"177392",2116,5349,2572,1983,5726,4679,1869,5733,2610,1467,"CD56dim"
"177393",2483,4110,3251,3510,4943,2868,2299,3963,2671,2282,"Monocytes"
"177397",2718,5014,840,525,5583,4916,2998,4601,2231,1712,"CD56dim"
"177406",2465,3426,7218,5738,5666,1779,5799,3322,1480,1222,"CD4+CD8-"
"177408",1950,2350,6636,2286,5516,1518,6122,6258,2211,1208,"CD8+CD4-"
"177409",6022,4176,2714,6047,5160,5210,2106,2418,1701,984,"Mature SIg Kappa"
"177412",5232,4346,1689,5562,4658,4612,4898,2050,1829,834,"Mature SIg Kappa"
"177421",6030,4018,1870,6061,5236,1697,1310,5204,1438,1094,"Mature SIg Lambda"
"177423",2341,4761,1425,3772,5136,3239,2377,4213,2206,2243,"Monocytes"
"177424",5680,2987,1453,6272,5127,4937,2013,1036,1705,1100,"Mature SIg Kappa"
"177437",2916,4547,2779,3671,5341,4269,3205,4975,2335,3514,"Monocytes"
"177440",2786,3590,3998,4553,5397,2852,3728,5025,5181,6813,"Eosinophils"
"177443",2350,5479,2308,2597,5550,5194,2247,4888,2422,1746,"CD56dim"
"177446",3163,1452,6097,2290,5100,1162,5496,5998,1688,1122,"CD8+CD4-"
"177447",2265,4646,2977,1392,4803,4045,1547,3593,1925,1343,"CD56dim"
"177449",3218,1433,7244,5896,5587,1826,6601,2349,2280,1531,"CD4+CD8-"
"177452",2160,3832,6808,5709,5528,1735,7176,3123,2356,949,"CD4+CD8-"
"177460",6227,3863,2311,6587,5158,5447,1473,2877,1510,1116,"Mature SIg Kappa"
"177463",2414,2606,1448,1569,4684,4959,2039,1423,1394,564,"CD56dim"
"177466",2775,4814,3335,4123,5440,3994,2318,4685,2755,2997,"Monocytes"
"177467",2054,3850,7208,5591,5342,1418,6151,1577,1559,1057,"CD4+CD8-"
"177470",6120,3089,1856,6370,5154,1426,3392,5501,1620,1040,"Mature SIg Lambda"
"177472",1089,3098,7077,5611,5328,1510,5862,2611,1518,1032,"CD4+CD8-"
"177478",2762,6315,2987,2645,5423,5664,329,5518,2033,1722,"CD56dim"
"177480",990,3918,7022,5562,5428,2636,6950,2311,2196,1375,"CD4+CD8-"
"177488",1723,3993,7104,5585,5437,1515,6577,2315,1963,927,"CD4+CD8-"
"177490",2928,4582,7454,5649,5459,2266,6922,2646,2322,1610,"CD4+CD8-"
"177494",1210,4245,6932,5533,5549,1367,6730,2466,1997,1244,"CD4+CD8-"
"177501",2207,5416,1183,3350,5159,4494,2601,5095,3285,2986,"Monocytes"
"177505",2167,1903,6725,839,5551,3882,5190,5466,2110,1337,"CD8+CD4-"
"177506",1084,851,7099,5507,5406,1799,6769,1989,1956,1054,"CD4+CD8-"
"177507",2959,2523,6993,1549,5577,3107,5551,6364,2080,1241,"CD8+CD4-"
"177509",1701,3043,6620,3632,5634,1811,5720,6386,1964,1518,"CD8+CD4-"
"177512",1780,1853,7311,5570,5362,1682,5873,2528,1729,1108,"CD4+CD8-"
"177537",2632,2343,7051,5647,5341,1953,6002,2296,1641,958,"CD4+CD8-"
"177539",2864,5075,1940,4681,5334,3771,2687,4545,2801,2784,"Monocytes"
"177540",2212,2702,3720,4279,5267,3325,4214,4327,4779,7050,"Eosinophils"
"177541",5996,4527,1938,5855,5030,4810,2050,2664,1838,762,"Mature SIg Kappa"
"177547",2751,3790,6849,5778,5616,1925,6617,1628,2681,1779,"CD4+CD8-"
"177554",2156,3586,6751,1539,5506,3239,4733,6267,2440,1642,"CD8+CD4-"
"177556",1358,1554,7153,5395,5330,1571,5906,2389,1539,1077,"CD4+CD8-"
"177560",4270,1002,6943,5411,5223,1171,7104,1212,2092,1136,"CD4+CD8-"
"177562",2702,4364,2863,4284,5282,3956,2135,4549,2594,2976,"Monocytes"
"177566",3112,3247,6235,5610,5469,1972,6863,2720,2071,1285,"CD4+CD8-"
"177572",2514,6363,870,1551,5514,4234,2759,5153,2085,1668,"CD56dim"
"177575",1927,3635,7101,5339,5223,2081,5923,1312,1260,872,"CD4+CD8-"
"177577",1582,2412,7276,5723,5286,1463,6291,3134,1560,1214,"CD4+CD8-"
"177583",2811,4844,2469,4740,5467,4095,2153,4507,3275,3233,"Monocytes"
"177590",2191,4927,1995,4603,5121,2808,2120,4782,2896,1984,"Monocytes"
"177600",6527,4354,2188,6300,5230,5002,3249,1671,2037,1250,"Mature SIg Kappa"
"177604",2388,5052,1976,904,5502,5207,1342,5721,2140,1868,"CD56dim"
"177605",2966,4980,2678,4963,5357,3986,2666,4461,3195,3058,"Monocytes"
"177607",2611,2507,7182,5687,5503,1462,6363,1533,1494,986,"CD4+CD8-"
"177609",3189,4749,2741,4551,5502,3827,1268,4537,2652,2869,"Monocytes"
"177611",2303,3800,6950,5526,5330,1978,6176,1478,1641,863,"CD4+CD8-"
"177627",3232,2046,6505,5209,5100,1433,5954,2704,1628,735,"CD4+CD8-"
"177628",2787,2437,6643,1033,5622,1430,5431,6375,2168,1536,"CD8+CD4-"
"177634",2765,3851,3288,5040,5479,3611,3138,4589,2632,2546,"Monocytes"
"177638",2326,2686,6760,5542,5544,1654,6111,2585,2069,1128,"CD4+CD8-"
"177639",2455,4776,7080,5536,5267,1870,6347,3052,1684,872,"CD4+CD8-"
"177647",2713,2611,6848,5792,5562,1437,6420,2679,1775,1125,"CD4+CD8-"
"177649",2876,4255,1282,3687,5387,3314,2825,4628,2512,3018,"Monocytes"
"177653",2108,3160,3305,4329,5412,2946,3579,4399,4761,6554,"Eosinophils"
"177654",2945,1981,6821,2718,5452,1798,5971,6381,2375,1359,"CD8+CD4-"
"177655",5422,3222,1982,6044,5037,2138,3699,5188,1558,961,"Mature SIg Lambda"
"177663",2052,2275,6550,1831,5483,4384,4560,6435,2419,1370,"CD8+CD4-"
"177670",1899,2440,6683,842,5201,1699,6192,6167,1700,715,"CD8+CD4-"
"177673",2014,2163,6592,1187,5329,2085,5822,6104,1992,1263,"CD8+CD4-"
"177677",2478,1922,6893,5794,5610,1419,6064,2459,1999,1600,"CD4+CD8-"
"177684",2593,2378,3151,4206,5220,2858,3996,4102,4587,6757,"Eosinophils"
"177688",2696,251,7343,5670,5387,1860,6187,3239,2018,1161,"CD4+CD8-"
"177693",2102,2683,6630,5151,5312,1115,5817,1933,2201,1063,"CD4+CD8-"
"177696",2493,3672,3662,4112,5295,3367,3778,4503,4885,6981,"Eosinophils"
"177698",5549,3661,1377,6031,4741,1618,1694,5335,1632,1130,"Mature SIg Lambda"
"177699",2137,2427,6636,2681,5742,2940,4137,6478,2301,1557,"CD8+CD4-"
"177700",3285,4936,2507,4035,5525,3840,2663,4426,2733,3445,"Monocytes"
"177701",2575,4766,2616,4373,5313,3899,2019,4886,2715,1959,"Monocytes"
"177702",2180,4138,3030,3791,5110,3562,1660,4334,2525,3443,"Monocytes"
"177703",982,4171,6265,5392,5371,2010,6812,2421,1505,1183,"CD4+CD8-"
"177704",1718,3297,7048,5629,5277,1329,5825,2869,1521,929,"CD4+CD8-"
"177707",2596,3196,3801,3636,5025,2518,2928,3893,5572,6588,"Eosinophils"
"177710",2197,4850,6867,5570,5256,1771,6312,2190,1798,1018,"CD4+CD8-"
"177712",3757,4183,7058,5965,5716,1714,6604,2418,1624,1230,"CD4+CD8-"
"177717",3351,2432,6842,2276,5326,1869,6057,6319,1851,1294,"CD8+CD4-"
"177719",2893,5422,1958,2177,5682,5174,3080,4783,2175,1717,"CD56dim"
"177720",2198,4366,2358,3887,5007,3484,1995,4027,2704,2334,"Monocytes"
"177723",2394,2835,6577,5634,5678,1672,6565,2008,2215,1494,"CD4+CD8-"
"177728",3217,3957,6853,5390,5351,1310,5557,1691,1710,1136,"CD4+CD8-"
"177729",2328,5000,3041,4204,5410,4277,2683,4503,2793,2381,"Monocytes"
"177734",2898,3182,7218,5701,5454,1645,6026,1551,1473,1136,"CD4+CD8-"
"177737",5929,3909,2042,6322,4765,5114,2532,2297,1836,912,"Mature SIg Kappa"
"177755",2261,2372,6868,5820,5654,1331,5858,2791,1747,1386,"CD4+CD8-"
"177758",1963,5838,1728,1057,5563,5429,2107,4836,2358,1594,"CD56dim"
"177761",850,2688,6571,5719,5488,1858,7118,2833,1739,1111,"CD4+CD8-"
"177762",1561,2902,6593,5522,5301,2046,6264,2209,1523,958,"CD4+CD8-"
"177764",5250,1668,1547,5459,4185,4223,826,1506,1695,765,"Mature SIg Kappa"
"177779",2072,3087,7018,2090,5476,3503,5538,6448,2211,1367,"CD8+CD4-"
"177782",3530,2853,7142,5729,5580,2179,6638,2048,2125,1475,"CD4+CD8-"
"177783",2119,1172,6940,1473,5670,2864,5711,6367,2158,1315,"CD8+CD4-"
"177787",2134,4480,6914,5113,5106,1576,6213,1457,1716,700,"CD4+CD8-"
"177790",3946,2349,6604,5692,5682,2031,6991,1705,2003,1367,"CD4+CD8-"
"177793",2713,1045,6712,673,5600,2185,6119,6458,2438,1175,"CD8+CD4-"
"177795",2807,3881,3033,1525,5392,4539,2070,4400,2202,1370,"CD56dim"
"177796",1600,3416,7209,5557,5400,1751,6360,312,1698,1150,"CD4+CD8-"
"177797",2655,5122,3315,4322,5460,4233,1696,4942,3156,3255,"Monocytes"
"177803",2597,5431,2214,4337,5592,4089,1982,5051,3276,3054,"Monocytes"
"177805",2595,2959,6946,5602,5278,1660,5699,1915,1411,881,"CD4+CD8-"
"177813",6304,4817,2475,6401,5191,5225,3263,2087,1557,909,"Mature SIg Kappa"
"177814",2039,3600,3831,4357,5279,3080,3726,4464,4424,6628,"Eosinophils"
"177818",5910,4025,2119,6256,5349,2145,3969,5855,1506,759,"Mature SIg Lambda"
"177827",3378,4506,3609,3615,5501,3886,2041,4640,2742,3493,"Monocytes"
"177829",2244,3652,3596,4348,5250,3494,1803,4051,2559,1876,"Monocytes"
"177830",3246,1955,6991,5736,5462,2004,6069,2014,2188,1274,"CD4+CD8-"
"177837",5345,2651,1950,5959,5051,1547,1951,6223,1260,629,"Mature SIg Lambda"
"177839",2268,2270,6822,1928,5892,1507,6339,6537,2002,1507,"CD8+CD4-"
"177846",1611,1482,7210,5340,5284,1317,5653,2939,1444,938,"CD4+CD8-"
"177854",2056,3828,7448,5561,5464,2022,6732,1594,1871,1424,"CD4+CD8-"
"177865",2187,5645,2716,2390,5603,4739,1217,4229,2423,986,"CD56dim"
"177866",1563,4392,6984,5611,5490,1978,6665,1383,1680,1183,"CD4+CD8-"
"177869",994,3799,7233,5620,5259,1449,6058,1415,1695,1057,"CD4+CD8-"
"177891",2486,4731,2243,3282,5331,3588,2501,4564,2604,3106,"Monocytes"
"177893",5885,3015,1600,6045,5185,5577,2908,2684,1796,975,"Mature SIg Kappa"
"177894",1268,995,6944,5695,5613,1340,6368,1068,1894,1394,"CD4+CD8-"
"177897",1561,2811,6796,5542,5497,1886,6842,2079,1972,1343,"CD4+CD8-"
"177898",1962,2593,6759,5629,5474,1965,5785,2030,1730,1153,"CD4+CD8-"
"177899",2988,3397,7141,5437,5372,1257,5766,1443,2175,697,"CD4+CD8-"
"177901",2123,4155,1655,1666,5315,4875,3047,5706,1980,1313,"CD56dim"
"177907",2616,5364,7092,5408,5237,1777,6396,2649,1840,759,"CD4+CD8-"
"177912",2724,4557,3549,4203,5438,3599,2541,4621,2687,2869,"Monocytes"
"177913",2080,2201,3351,4342,5328,2728,3433,4449,4884,6917,"Eosinophils"
"177920",2621,1205,7216,5588,5229,1693,6110,1537,1229,1001,"CD4+CD8-"
"177928",5935,4185,1588,6097,5356,2370,2187,5396,1645,1026,"Mature SIg Lambda"
"177929",2583,4134,7018,5508,5478,1446,6018,2943,1983,918,"CD4+CD8-"
"177934",2124,3483,7054,5493,5245,1446,6574,2810,2099,1040,"CD4+CD8-"
"177937",2368,4607,1748,1204,5417,4788,2040,5733,2108,1526,"CD56dim"
"177941",5970,3939,2600,6022,4971,2128,2392,5410,1438,872,"Mature SIg Lambda"
"177942",2249,4237,7199,5544,5256,1145,6340,2347,1581,875,"CD4+CD8-"
"177944",2181,2748,6742,750,5534,2459,6336,6165,1364,1021,"CD8+CD4-"
"177947",1725,3337,7283,5709,5352,1459,6176,1874,2173,1128,"CD4+CD8-"
"177950",2844,4739,2514,4309,5202,3905,1798,4815,3361,2541,"Monocytes"
"177963",3070,3990,3685,4980,5559,3227,1991,3882,3500,2505,"Monocytes"
"177964",2392,4424,2577,4511,5203,3733,2688,4540,2598,2892,"Monocytes"
"177967",2641,3021,4066,4414,5430,3434,3059,4089,4933,8191,"Eosinophils"
"177969",2242,5204,2027,4201,5016,3446,2351,4484,3151,1952,"Monocytes"
"177970",680,866,7009,5712,5391,1465,6353,860,1561,1255,"CD4+CD8-"
"177973",3006,6008,6887,5677,5446,2690,6684,2891,956,1029,"CD4+CD8-"
"177980",2437,1871,6644,2221,5469,2191,6157,6113,1571,1063,"CD8+CD4-"
"177981",2704,2055,6374,1800,5753,2377,5531,6458,1772,1370,"CD8+CD4-"
"177982",3093,4635,3921,4314,5359,3063,3606,4534,4660,6608,"Eosinophils"
"177984",5572,3516,1929,5682,4660,1643,2570,4727,1424,697,"Mature SIg Lambda"
"177988",3262,4346,6936,5441,5012,1385,5811,2363,1489,1009,"CD4+CD8-"
"177989",2698,4839,3266,4501,5133,3543,2128,4565,3071,2555,"Monocytes"
"177992",2029,1625,6715,4002,5579,1239,5738,6501,1975,1629,"CD8+CD4-"
"177999",1602,1931,6373,1884,5756,1220,5404,6336,2045,1555,"CD8+CD4-"
"178000",2369,2208,7022,5747,5422,1961,6210,1381,1593,1200,"CD4+CD8-"
"178001",3287,2958,6803,5397,4873,1661,5578,3097,2104,1302,"CD4+CD8-"
"178003",1943,4209,7157,5502,5156,2580,5991,2130,1518,837,"CD4+CD8-"
"178005",2535,2063,7027,5056,4964,1502,5581,1179,1457,656,"CD4+CD8-"
"178007",5257,4029,2036,5485,4847,3966,2080,2405,1542,561,"Mature SIg Kappa"
"178011",3318,3520,6974,5718,5787,1774,6787,3158,1951,1589,"CD4+CD8-"
"178012",2788,1745,7121,5818,5502,1588,6326,765,1819,1496,"CD4+CD8-"
"178016",5997,2358,1744,6283,5445,5719,2329,3365,2211,1618,"Mature SIg Kappa"
"178018",3426,4654,3414,3924,5426,4105,2182,4587,2393,3408,"Monocytes"
"178022",1676,4738,6282,4936,4913,1859,6624,2590,1135,858,"CD4+CD8-"
"178025",2500,6431,61,1251,5566,1622,2456,4485,2116,1797,"CD56dim"
"178029",2622,3925,6826,5860,5874,1999,6042,3401,2577,1722,"CD4+CD8-"
"178034",5707,1712,2464,6057,4953,2206,2054,5198,1911,1060,"Mature SIg Lambda"
"178036",3771,2732,6822,5535,5315,1852,6522,2485,1858,1158,"CD4+CD8-"
"178038",1740,3862,7221,5742,5658,1182,6550,2821,1638,1332,"CD4+CD8-"
"178039",2490,5466,1715,2047,5330,5514,759,4874,2172,1709,"CD56dim"
"178041",1008,1559,6803,2024,5598,2646,5949,6535,1952,1472,"CD8+CD4-"
"178042",1921,4484,6966,2014,5821,1690,5550,6402,1864,1324,"CD8+CD4-"
"178045",3126,2913,7024,5438,5458,1299,6111,2394,1603,1186,"CD4+CD8-"
"178047",5716,4602,1478,6309,5120,1502,4388,5896,1484,941,"Mature SIg Lambda"
"178049",2416,3727,3350,4261,5217,3155,3961,4563,4677,6997,"Eosinophils"
"178050",2417,1158,7323,5731,5563,1740,6602,2291,2177,1494,"CD4+CD8-"
"178055",2430,4518,2665,4463,5238,3379,2350,4113,2090,2637,"Monocytes"
"178058",2320,5133,368,1250,5097,4761,3594,4704,1947,981,"CD56dim"
"178061",3025,4641,2979,4132,5364,3804,1399,4521,2810,2679,"Monocytes"
"178063",2570,3180,1653,4408,4947,2909,2005,3890,2258,2270,"Monocytes"
"178070",2648,2733,2703,4138,5227,2462,3785,4172,5074,6803,"Eosinophils"
"178073",1362,3844,6863,11,5742,1626,6197,6686,1961,1652,"CD8+CD4-"
"178077",2321,3078,6125,4555,5343,2099,5852,6130,1715,1214,"CD8+CD4-"
"178078",2839,4675,7057,5529,5319,2015,6220,622,1274,915,"CD4+CD8-"
"178079",3943,3444,4072,4918,4878,3571,2729,4303,1897,1518,"Mature SIg Lambda"
"178080",3476,4875,3143,4752,5456,4344,2816,4834,2427,2666,"Monocytes"
"178081",1760,3464,6972,5477,5166,2233,6022,1431,1675,955,"CD4+CD8-"
"178084",1662,2234,6479,966,5480,2610,6148,6530,2289,1189,"CD8+CD4-"
"178085",1470,3679,6601,1067,5365,2651,6229,6009,1704,802,"CD8+CD4-"
"178086",2429,4738,1676,2196,5201,5204,2206,5991,2091,1634,"CD56dim"
"178091",3801,3974,2228,4462,5342,3039,2100,4046,2197,3711,"Monocytes"
"178095",2261,3048,6738,5514,5314,1744,5779,2978,1285,906,"CD4+CD8-"
"178096",2634,1553,6217,1093,5538,1717,5263,6255,1779,1066,"CD8+CD4-"
"178100",233,3258,7065,5730,5564,1368,7194,3182,2311,1618,"CD4+CD8-"
"178103",2775,5285,3150,4023,5232,4240,1494,4942,2848,3147,"Monocytes"
"178106",6003,2238,2261,5897,5026,1878,2721,4414,1815,1194,"Mature SIg Lambda"
"178107",2092,5789,7030,2855,5634,3062,5023,6733,2222,1904,"CD8+CD4-"
"178108",2835,4429,3107,4363,5463,3860,2643,4847,2586,2995,"Monocytes"
"178109",942,2343,7078,1361,5256,2047,6014,6178,1202,779,"CD8+CD4-"
"178110",2786,4399,2480,4286,5091,3518,2845,4253,2589,1969,"Monocytes"
"178113",2068,4265,2281,1335,5739,5241,2649,5818,2537,1717,"CD56dim"
"178114",3361,4272,6414,1267,5422,2329,6168,6139,1987,1326,"CD8+CD4-"
"178124",2045,5462,1658,1781,5718,4995,2536,4767,2228,1610,"CD56dim"
"178135",5838,3023,2745,6112,5294,1291,939,6529,1450,858,"Mature SIg Lambda"
"178137",3116,3970,6837,5343,5083,1326,5806,2165,1490,682,"CD4+CD8-"
"178149",2716,1520,7183,5982,5765,1973,6050,2540,2252,1644,"CD4+CD8-"
"178152",2418,4655,3267,4235,5422,3205,2332,4182,2089,2495,"Monocytes"
"178157",2814,5144,2996,4124,5354,3916,1835,4909,2806,3129,"Monocytes"
"178163",2243,4402,1493,1642,5652,5389,2456,5647,2051,1408,"CD56dim"
"178164",5915,4328,916,5950,4887,2521,1613,5041,1287,674,"Mature SIg Lambda"
"178170",2172,3469,1688,887,5452,3975,2138,3992,2032,1230,"CD56dim"
"178174",1977,3833,4132,4007,5388,3012,3517,4272,4753,7260,"Eosinophils"
"178175",654,2178,6682,2219,5784,2430,6771,6497,2366,1728,"CD8+CD4-"
"178176",1013,2844,7100,1411,5860,3502,6049,6606,2510,1660,"CD8+CD4-"
"178177",2401,4786,1952,1702,5687,5243,1994,5336,2158,1904,"CD56dim"
"178179",2795,5551,2632,3524,5439,4094,2305,4905,2524,3102,"Monocytes"
"178183",2745,1380,7038,5569,5320,1557,6256,2931,1785,1239,"CD4+CD8-"
"178184",2327,4879,687,4675,5379,4478,3102,5468,2782,2682,"Monocytes"
"178186",2367,3173,6823,5623,5566,1502,6689,3090,1832,1337,"CD4+CD8-"
"178189",2968,4295,3774,4645,5385,3321,3571,4948,5813,6900,"Eosinophils"
"178190",2401,5507,3130,1672,5328,3991,3097,5349,1916,1544,"CD56dim"
"178191",2695,5427,1986,1403,5517,4604,2079,5291,2011,1486,"CD56dim"
"178197",1785,3456,7375,5616,5515,1709,6535,2528,2520,958,"CD4+CD8-"
"178200",3400,3779,7164,5749,5397,1947,6016,593,1591,1122,"CD4+CD8-"
"178208",1963,2765,7007,2171,5800,4049,5458,5562,2308,1756,"CD8+CD4-"
"178211",3445,3557,7321,5689,5290,2010,6325,2112,1680,1144,"CD4+CD8-"
"178213",2175,6121,2806,2606,5632,5627,1449,5850,2432,2144,"CD56dim"
"178214",2965,3834,6995,5434,5131,2012,5941,2957,1342,938,"CD4+CD8-"
"178223",6016,2940,2050,6349,5346,5199,2387,2888,1871,1150,"Mature SIg Kappa"
"178224",1505,5622,7202,5809,5338,1794,5932,3254,1998,1462,"CD4+CD8-"
"178227",2508,4054,7034,5675,5346,1708,6239,2764,1665,1155,"CD4+CD8-"
